comment_id,comment,likeCount,video_id
Ugzgi8JFocyqoezp--Z4AaABAg,영상 누르기도 전부터 썸네일부터 너무 귀여운데요?? 다람쥐 뒷통수 마저 너무 귀여워 보여요❤️❤,10,N_irDiul-wI
UgxithegendxyjnVv3h4AaABAg,오구오구 넘나 작고 소듕해.건강하자 애기 다람쥐들,11,N_irDiul-wI
Ugw0JKvUmBRFaq16dvV4AaABAg,다람쥐들 보고 힐링해요 🥰🥰🥰🥰🥰,62,N_irDiul-wI
Ugw4-vwddo4MXCfGQk94AaABAg,"나 김백구 한 놈만 판다.
맑눈광 그 잡채 김백구 보러가기↓↓↓
https://youtu.be/PoycZ2OhbTw",10,tHukU4-ZarE
UgxDYj-lEKxcB5UE0oV4AaABAg,"짤똥한 다리 넘나 긔욥 ㅋㅋ❤🐶
웃는모습도 귀여운 백구씨 행복하자요~💕🫰",25,tHukU4-ZarE
UgwOu8-mTrE5g97h6BF4AaABAg,"아직 애기 같은데, 헤헤 미소랑 짤뚱 다리가 귀여움에 정점을 찍어주네요. 유기견은 아니길..",18,tHukU4-ZarE
Ugx_VnNnpjvOnFPT8u14AaABAg,얘는 금방 입양될듯ㅎㅎ,12,tHukU4-ZarE
UgzH1-EF2TD8ujHUGFx4AaABAg,진도코기인가 너무 귀엽네,15,tHukU4-ZarE
UgwDoR8NA_D6VKBiqsx4AaABAg,맑눈광 백구씨 얼굴에 잔디 털어주고 싶어요 ㅋㅋ,18,tHukU4-ZarE
Ugx7chFLdFOC-judulZ4AaABAg,너무 귀여워요,13,tHukU4-ZarE
UgwyhMBRzNkyKovk1XR4AaABAg,아니 왤케 귀엽게 생겼냐곸ㅋㅋㅋㅋㅋㅋㅋ😂 진짜 맑눈광 구 잡채씨넼ㅋㅋㅋㅋ,7,tHukU4-ZarE
UgyraQv7mzMwHyH1wjt4AaABAg,백구 성체인건가요? 뭔가 미니비숑 이런애들처럼 미니진도 같아서 너무 귀여워요 ㅋㅋㅋ,2,tHukU4-ZarE
Ugw0EdLQL79z7pLrBbh4AaABAg,김백구 씨의 광기 담긴 맑은 눈과 다소곳한 두 앞발❤,5,tHukU4-ZarE
Ugycb-Hu4k9Udt33QpJ4AaABAg,"다음 이야기 Next Episode ↓↓↓
https://youtu.be/DXGrKmORvl8",1,PoycZ2OhbTw
UgzH1CHRvDg1wbT-ky54AaABAg,쓰레기통 뒤지고 있는 백구 너무 가여워요 ㅠㅠㅠ,160,PoycZ2OhbTw
UgwwOPeNtq5IE860sGh4AaABAg,"넘 귀엽고 매력적인 댕댕인데
주인이 강하게 키우는 것일 뿐 슬픈 사연은 없기를ㅠ",168,PoycZ2OhbTw
Ugx2C8UIW1pPDYu2L4x4AaABAg,얼굴은 대형견인데 몸이 소형견사이즈야 ㅋㅋㅋ 백구 넘 귀욥따ㅎ 부디 해피엔딩이길 ㅜㅜ,178,PoycZ2OhbTw
UgxmHxP_YII7LDZwWnt4AaABAg,"ㅋㅋ짤똥한다리 치명적이네요 🐶❤ 겹당 ^^
행복하자 백구야~",136,PoycZ2OhbTw
Ugykd99dychqLBNbwkp4AaABAg,에공 ㅜ 쓰래기 뒤져서 먹을거 찾고 있었나봐 ㅜ 딱해라 ㅜ 근데 겉보기엔 넘 건강해 보이는데ㅜ 부디 백구 해피엔딩이었으묜!!,119,PoycZ2OhbTw
Ugzrtm1NigdralYCU394AaABAg,성격좋고 사랑스러운 쁘띠백구 ❤ 부디 아픈사연없이 행복길만 걸을 수 있길 🙏 일요일 본방사수 할게요!!!,105,PoycZ2OhbTw
Ugylu9TJrAtiSCSIiHN4AaABAg,세상에 치명적인 다리와 웃는 얼굴도 너무 순딩순딩하고 예쁜 애네요ㅠㅠㅠ백구야 일요일만 기다릴게...!,61,PoycZ2OhbTw
