영상Id,채널Id,영상제목,업로드날짜,조회수,좋아요,댓글,해시태그
_YNfZDuKtQY,UCUbOogiD-4PKDqaJfSOTC0g,"전세계 여성 롤대회 1위, 자타공인 바텀 장인...! 2수연 장인초대석 [테스터훈]",2023-04-04T12:01:04Z,128409,1220,180,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '이수연', '챌린저', '1위', '1등', '룰루', '바텀']"
rqgrfYMuOa0,UCUbOogiD-4PKDqaJfSOTC0g,장기한다고 할아버지에게 혼나는 방법 ㅋㅋㅋ #Shorts,2023-04-04T10:10:41Z,51897,467,23,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', 'Shorts']"
tyt9wX1D7Tk,UCUbOogiD-4PKDqaJfSOTC0g,"롤 경력 14년, 시즌3 챌린저 ㅎㄷㄷ 살아있는 전설의 탑 우디르..! 곰팡호 장인초대석 [테스터훈]",2023-04-03T11:57:44Z,206897,1071,178,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '우디르', '곰팡호', '챌린저']"
ZLz5pnkvlhI,UCUbOogiD-4PKDqaJfSOTC0g,"애니비아만으로 5000판 박고 그랜드마스터 달성, 애니비아한다 장인초대석 [테스터훈]",2023-04-02T12:17:11Z,189488,1052,178,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '애니비아', '챌린저', '그랜드마스터']"
G90r-BlsVIs,UCUbOogiD-4PKDqaJfSOTC0g,롤 챌린저 찍는 방법.avi #Shorts,2023-04-02T06:51:39Z,324056,3151,68,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', 'Shorts']"
oQ_VfnzYMIs,UCUbOogiD-4PKDqaJfSOTC0g,"눈 감고 2초만에 큐브 완성하는 아시아 1위, 동수 동헌 장인초대석 [테스터훈]",2023-04-01T11:54:04Z,100086,852,137,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '큐브']"
FRB0k7tOPrA,UCUbOogiD-4PKDqaJfSOTC0g,"최초 얼굴공개, 요릭 1인자 철릭 장인초대석 [테스터훈]",2023-03-31T13:04:07Z,346007,1895,254,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '요릭', '철릭']"
PDhG8QllXks,UCUbOogiD-4PKDqaJfSOTC0g,공격적인 서포터가 게임 잘하면 생기는 일.mp4 #Shorts,2023-03-31T12:32:49Z,344235,2511,30,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', 'Shorts']"
tDkVtw8idw0,UCUbOogiD-4PKDqaJfSOTC0g,"탑 베인으로 챌린저 달성한 장인, 홍코노 장인초대석 [테스터훈]",2023-03-30T11:36:58Z,452737,2711,424,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '탑 베인', '베인', '챌린저', '홍코노']"
3msi9chke8Y,UCUbOogiD-4PKDqaJfSOTC0g,요네 3000판 고인물...! 릉빵이 장인초대석 [테스터훈],2023-03-29T12:26:37Z,212395,1721,137,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '요네', '릉빵이']"
FaCoI9j01gg,UCUbOogiD-4PKDqaJfSOTC0g,미드 리신으로 챌린저 부수고 다니는 의문의 유저 ㅎㄷㄷ.. 권지인 장인초대석 [테스터훈],2023-03-28T11:22:31Z,381689,1797,163,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '미드', '미드 리신', '리신', '권지인']"
HnkuAx9u61Q,UCUbOogiD-4PKDqaJfSOTC0g,롤 팀운 극복하는 방법.. ㅎㄷㄷ #Shorts,2023-03-27T14:13:56Z,358272,4145,56,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', 'Shorts']"
okNf4HvQeAY,UCUbOogiD-4PKDqaJfSOTC0g,"전세계 최초, 탑 신짜오 챌린저 달성 ㅋㅋㅋ 일대올 1vsALL 장인초대석 [테스터훈]",2023-03-27T12:03:18Z,398021,2113,238,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '신짜오']"
AnuKloJoE4s,UCUbOogiD-4PKDqaJfSOTC0g,랭겜 18연승하는 킨드레드 정글 장인 ㅎㄷㄷ.. 블루리쉬잘해요 장인초대석 [테스터훈],2023-03-26T10:19:25Z,191805,1235,138,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '킨드레드', '블루리쉬']"
ypR6ufl25d4,UCUbOogiD-4PKDqaJfSOTC0g,낯선 여자에게서 아빠향수냄새가 난다... (w/기무세딘) #Shorts,2023-03-25T11:37:26Z,109227,722,45,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', 'Shorts']"
Fyu4MjER5G8,UCUbOogiD-4PKDqaJfSOTC0g,"챌린저 1~10위에서 활동하는 탑 워윅 장인, 세체뽀 장인초대석 [테스터훈]",2023-03-25T07:47:17Z,349951,1995,198,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '세체뽀', '챌린저', '워윅', '뽀삐']"
Dp72X4dcLcw,UCUbOogiD-4PKDqaJfSOTC0g,"칼바람나락 티어 챌린저, MMR 3719점 ㅎㄷㄷ 칼바람나락신 장인초대석 [테스터훈]",2023-03-24T11:07:47Z,334576,1462,277,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '칼바람', '칼바람나락']"
Jc9IDbuq6oI,UCUbOogiD-4PKDqaJfSOTC0g,롤에서 상대편 멘탈 터트리는 방법.avi #Shorts,2023-03-24T10:07:08Z,61680,462,8,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', 'Shorts']"
Ny3gyx8D7AA,UCUbOogiD-4PKDqaJfSOTC0g,"하루 30분만 영업하는 뼈해장국 맛집, 아침 10시부터 줄서서 먹는 빵집..! 일산 팔도맛집 [테스터훈]",2023-03-23T09:43:36Z,69773,860,196,"['테스터훈', '팔도맛집', '일산', '뼈해장국', '빵', '국수', '행주']"
r05aS6b4uD8,UCUbOogiD-4PKDqaJfSOTC0g,"카드 1장 가격이 6억, 포켓몬카드 국가대표 김명준 장인초대석 [테스터훈]",2023-03-22T11:55:01Z,84767,574,68,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '포켓몬', '포켓몬스터', '포켓몬카드', '포켓몬tcg']"
aZyKybHXpgc,UCUbOogiD-4PKDqaJfSOTC0g,미드 마스터이하는 이유 ㅎㄷㄷ... #Shorts,2023-03-22T11:41:53Z,118116,1164,31,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', 'Shorts']"
9iM0Dmi4Bvk,UCUbOogiD-4PKDqaJfSOTC0g,"30킬 대학살하는 미드 여눈 빵테 창시자, 판테온 준벌 장인초대석 [테스터훈]",2023-03-21T11:32:07Z,256717,1519,145,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '판테온', '준벌']"
sv31bTc9n5I,UCUbOogiD-4PKDqaJfSOTC0g,"입롤한타 눈앞에서 보여주는 알리스타 장인, 더문 장인초대석 [테스터훈]",2023-03-20T11:47:05Z,145313,742,77,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '알리스타', '더문']"
RZ84xKu13RM,UCUbOogiD-4PKDqaJfSOTC0g,롤 상위 0.0001% 천상계가 게임하는 방법 ㅁㅊ;; #Shorts,2023-03-20T11:09:43Z,728712,5061,62,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', 'Shorts']"
vDbZtgAQ8Fg,UCUbOogiD-4PKDqaJfSOTC0g,"8년차 아우솔 장인, 전세계 1위...! 현솔 장인초대석 [테스터훈]",2023-03-19T13:12:58Z,495766,2770,404,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '아우솔', '현솔']"
g5nCirMTcmM,UCUbOogiD-4PKDqaJfSOTC0g,160만 유튜버 김재원이 롤하는 방법 ㅋㅋㅋㅋㅋ #Shorts,2023-03-18T07:44:25Z,643906,15021,93,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', 'Shorts']"
mqs2KB7C1vk,UCUbOogiD-4PKDqaJfSOTC0g,"한타 기여도 100% 미쳤다.. 챌린저 신짜오 장인, 희태시기 2편 장인초대석 [테스터훈]",2023-03-17T12:34:05Z,120401,905,94,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '신짜오', '챌린저', '희태시기']"
_czYj4hrydc,UCUbOogiD-4PKDqaJfSOTC0g,"뇌지컬만으로 챌린저 달성 가능한 챔피언, 신짜오 희태시기 장인초대석 [테스터훈]",2023-03-16T12:08:29Z,175639,1189,109,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '신짜오', '희태시기', '챌린저']"
wGjU_8Fa0yc,UCUbOogiD-4PKDqaJfSOTC0g,레전드 마오카이 Q 반응속도 ㅋㅋㅋ #Shorts,2023-03-16T09:44:03Z,632073,5162,58,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', 'Shorts']"
G721IjPzRvw,UCUbOogiD-4PKDqaJfSOTC0g,"16살 그랜드마스터 정글 자크, 짜크킹 장인초대석 [테스터훈]",2023-03-15T11:58:10Z,166432,1019,237,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '자크']"
#NAME?,UCUbOogiD-4PKDqaJfSOTC0g,챌린저 계정 2개 보유한 미드 크산테 장인 ㅎㄷㄷ..? #Shorts,2023-03-14T12:45:52Z,678276,6902,70,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', 'Shorts']"
BMWbKnJFo90,UCUbOogiD-4PKDqaJfSOTC0g,"페이커보다 게임 잘하는 15살 소녀, 연진이 황새오래걷기 장인초대석 [테스터훈]",2023-03-14T12:05:27Z,112630,988,151,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '페이커', '15살', '15세', '황새오래걷기', '연진이']"
OccSHS2ZRh8,UCUbOogiD-4PKDqaJfSOTC0g,"아지르 4000판 플레이, 숨겨진 콤보 대공개..! 영지르 장인초대석 [테스터훈]",2023-03-13T11:10:41Z,197242,1253,93,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '아지르', '영지르']"
w2tdab5QwsQ,UCUbOogiD-4PKDqaJfSOTC0g,눈보다 빠른 아칼리 신기술 ㅋㅋㅋㅋ #Shorts,2023-03-12T13:00:57Z,472138,4858,54,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', 'Shorts']"
hMP7wj0gHd4,UCUbOogiD-4PKDqaJfSOTC0g,전설의 엑조디아 덱 직접 해봤습니다 ㅋㅋㅋㅋ 유희왕 월킹 장인초대석 [테스터훈],2023-03-12T11:19:04Z,128698,942,144,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '월킹', '유희왕', '엑조디아']"
OCoEEUd_vvc,UCUbOogiD-4PKDqaJfSOTC0g,"여자챔피언 전문가, 그랜드마스터 달성한 퀸주 유틸서폿 장인초대석 [테스터훈]",2023-03-11T08:21:30Z,151765,994,104,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '자이라', '유틸서폿', '퀸주']"
Nv7ZcLWLp4Y,UCUbOogiD-4PKDqaJfSOTC0g,"유희왕 전세계 1위, 월킹 장인초대석 [테스터훈]",2023-03-10T10:22:52Z,169255,1253,335,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '유희왕', '월킹']"
oduJ-fphWzA,UCUbOogiD-4PKDqaJfSOTC0g,소름돋는 15살의 피지컬 ㅎㄷㄷ.. #Shorts,2023-03-09T13:22:08Z,1337246,12220,310,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', 'Shorts']"
3rnJJ9WqHnk,UCUbOogiD-4PKDqaJfSOTC0g,피들스틱 궁극기 사거리 2배 증가시키는 방법 ㅎㄷㄷ #Shorts,2023-03-08T09:59:24Z,459352,3901,30,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', 'Shorts']"
dIe9magc44Q,UCUbOogiD-4PKDqaJfSOTC0g,아크샨 솔바론 20초 컷하는 방법 ㅎㄷㄷ 인덱시 장인초대석 [테스터훈],2023-03-08T08:27:09Z,408611,1930,146,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '아크샨', '챌린저', '인덱시']"
jq5YCYdp62s,UCUbOogiD-4PKDqaJfSOTC0g,"공격속도 3.6, 미친 카이팅의 그랜드마스터 바루스 장인, 윤서에몽 장인초대석 [테스터훈]",2023-03-07T10:44:44Z,174414,1030,75,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '바루스', '윤서에몽']"
B8nLIcNzgV0,UCUbOogiD-4PKDqaJfSOTC0g,"메이플스토리 짝퉁으로 불리던 게임, 귀혼 만랩..! 피블스 장인초대석 [테스터훈]",2023-03-06T11:30:43Z,280056,1151,256,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '귀혼']"
JPTXWxEoBoQ,UCUbOogiD-4PKDqaJfSOTC0g,2주만에 챌린저 랭킹 22등 달성한 괴물 유저..! ㅋㅋ 깻잎한장 클레드 장인초대석 [테스터훈],2023-03-05T11:56:27Z,197326,1126,100,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '클레드', '깻잎한장', '챌린저']"
XbMu1nNFFAg,UCUbOogiD-4PKDqaJfSOTC0g,샤코 박스 하나로 슈퍼캐리하는 방법 ㅎㄷㄷ.. (with.멘잡) #Shorts,2023-03-05T09:56:07Z,86236,349,17,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', 'Shorts']"
QC_vRqYHc4s,UCUbOogiD-4PKDqaJfSOTC0g,"챌린저 계정 2개, 전세계에서 렐 가장 잘하는 사람 ㅎㄷㄷ 김상훈 장인초대석 [테스터훈]",2023-03-04T10:41:00Z,121467,998,118,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '김상훈', '렐', '챌린저']"
qeXA7GY49ao,UCUbOogiD-4PKDqaJfSOTC0g,공지사항 입니다 [테스터훈],2023-03-03T14:30:44Z,65281,563,63,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타']"
IjJI18ONjZY,UCUbOogiD-4PKDqaJfSOTC0g,롤 천재 #Shorts,2023-03-03T09:49:51Z,439500,5723,99,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', 'Shorts']"
dtQWmJXrH_g,UCUbOogiD-4PKDqaJfSOTC0g,5티어 마오카이를 1티어처럼 사용하는 장인 등장 ㅎㄷㄷ.. 진혁 장인초대석 [테스터훈],2023-03-03T09:46:25Z,126786,786,87,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '마오카이']"
1yHFHTDxLDc,UCUbOogiD-4PKDqaJfSOTC0g,롤 시작 6개월만에 마스터 달성한 벨베스 장인..! 바르암 장인초대석 [테스터훈],2023-03-02T12:08:00Z,202456,1317,162,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '벨베스']"
_RhqtVdymmU,UCUbOogiD-4PKDqaJfSOTC0g,패드 유저 박살내는 피파4 키보드 장인 ㅋㅋㅋ 방배우 장인초대석 [테스터훈],2023-03-01T05:14:43Z,229387,1929,114,"['테스터훈', '게임', 'game', '장인초대석', '초대석', '뉴메타', '코리안메타', '피파', '피파온라인', '피파온라인4', '방배우', '키보드', '패드']"
UWXzQh4kSkg,UCUbOogiD-4PKDqaJfSOTC0g,챌린저가 게임할 때 생각하는 것 ㅎㄷㄷ.. (with.김망치) #Shorts,2023-03-01T01:47:24Z,236052,2260,59,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', 'Shorts']"
oy2t75wBt4o,UCUbOogiD-4PKDqaJfSOTC0g,"루덴 쿨타임 1초로 줄이는 방법, 이거 미쳤다 ㅋㅋ 탈리야 도제리 장인초대석 [테스터훈]",2023-02-28T11:11:55Z,103377,619,47,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '탈리야']"
E6Vcu8zpK20,UCUbOogiD-4PKDqaJfSOTC0g,CN Combo Lee 레전드 콤보 대방출 ㅎㄷㄷ..리신 장인초대석 [테스터훈],2023-02-27T11:07:16Z,251027,2134,168,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', 'cn combo lee', '콤보리', '리신']"
S-MZAHl-wZ4,UCUbOogiD-4PKDqaJfSOTC0g,쵸단의 새로운 반려견 #Shorts,2023-02-26T10:50:07Z,107075,1384,55,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', 'Shorts']"
SqpIyjhw0bE,UCUbOogiD-4PKDqaJfSOTC0g,알파고 VS 바둑 장인 ㅋㅋㅋㅋ 두드림 장인초대석 [테스터훈],2023-02-26T10:22:46Z,70774,638,151,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '바둑', '알파고']"
VZ87adeRea0,UCUbOogiD-4PKDqaJfSOTC0g,"챌린저 계정 2개의 비결, 미드 크산테 장인! 예샨 장인초대석 [테스터훈]",2023-02-25T11:00:28Z,238867,1624,142,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '크산테', '미드 크산테', '챌린저']"
X5Xy1OmK56I,UCUbOogiD-4PKDqaJfSOTC0g,1초마다 스킬 난사하는 쿨감 판테온 ㅋㅋㅋ (with.애디) #Shorts,2023-02-25T10:34:47Z,739815,9275,214,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', 'Shorts']"
lqICuuadFkQ,UCUbOogiD-4PKDqaJfSOTC0g,살면서 처음보는 갱킹 각.. ㄷㄷ 송하랑 피들스틱 장인초대석 [테스터훈],2023-02-24T11:45:27Z,337603,2940,392,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '피들스틱']"
fo66SW6ZvCw,UCUbOogiD-4PKDqaJfSOTC0g,"인스타 팔로워 114만명 여신, 알고보니 우르프 장인..?! 기무세딘 장인초대석 [테스터훈]",2023-02-23T11:46:35Z,398387,2875,515,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '기무세딘', '우르프', 'urf']"
oogBq2fjne0,UCUbOogiD-4PKDqaJfSOTC0g,"5티어 똥챔프 자르반으로 승률 70%, 드리즐 장인초대석 [테스터훈]",2023-02-22T12:04:04Z,157093,1088,163,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '자르반', '드리즐']"
t4jzxDw87gs,UCUbOogiD-4PKDqaJfSOTC0g,"2분 13초만에 3랩 바텀갱킹하는 샤코 1위, 멘잡 장인초대석 [테스터훈]",2023-02-21T11:44:24Z,343898,1742,169,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '샤코', '멘잡']"
FG_BLPqeqEA,UCUbOogiD-4PKDqaJfSOTC0g,"밴픽률 172% X사기챔프 마오카이 장인, 울짖마 장인초대석 [테스터훈]",2023-02-20T09:38:08Z,317874,2238,470,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '마오카이', '울짖마']"
J5J8iaa7M3c,UCUbOogiD-4PKDqaJfSOTC0g,"승률 78%, 미드 사미라 여성 유저...? 32라 장인초대석 [테스터훈]",2023-02-18T11:49:48Z,242839,1945,313,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '사미라']"
NPU1WNNiK3o,UCUbOogiD-4PKDqaJfSOTC0g,20분 솔바론으로 게임 터트리는 누누 ㅎㄷㄷ.. 넥타이 장인초대석 [테스터훈],2023-02-17T10:10:24Z,191001,1360,173,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '코리안메타', '누누', '햇바론', '솔바론']"
gB-iXStULis,UCD2YO_A_PVMgMDN9jpRrpVA,자석인간,2023-04-24T10:12:28Z,1296521,12248,2160,"['랄로', '랄튜브', '김찬호']"
0moBzMhgbVc,UCD2YO_A_PVMgMDN9jpRrpVA,예비군에서 아는척좀 하지마라,2023-04-15T13:20:39Z,1514716,22862,2939,"['랄로', '랄튜브', '김찬호']"
l6h3M2cBzZA,UCD2YO_A_PVMgMDN9jpRrpVA,아오,2023-03-28T14:23:10Z,1749057,12938,2251,"['랄로', '랄튜브', '김찬호']"
NeRIDOcGE4U,UCD2YO_A_PVMgMDN9jpRrpVA,"""컹""",2023-03-08T03:10:00Z,1921411,14899,2153,"['랄로', '랄튜브', '김찬호']"
PJSH-r7uPfo,UCD2YO_A_PVMgMDN9jpRrpVA,니가 뭘 할수있는데,2023-03-02T16:25:57Z,2058721,16632,1632,"['랄로', '랄튜브', '김찬호']"
2MCUlamUmO0,UCD2YO_A_PVMgMDN9jpRrpVA,던전에서 살아남기,2023-02-19T13:30:26Z,844871,5730,1039,"['랄로', '랄튜브', '김찬호']"
CB_-QqaUcSY,UCD2YO_A_PVMgMDN9jpRrpVA,그냥 이상한 놈 - 러스트(완),2023-02-15T14:29:27Z,846022,8490,1481,"['랄로', '랄튜브', '김찬호']"
pr_nwzNfzpM,UCD2YO_A_PVMgMDN9jpRrpVA,방탈출 해보겠습니다,2023-02-09T04:48:18Z,1126416,10543,1445,"['랄로', '랄튜브', '김찬호', '방탈출']"
cZPqHaKY954,UCD2YO_A_PVMgMDN9jpRrpVA,일 왜함? - 러스트(2),2023-02-01T15:17:07Z,1291306,11326,2287,"['랄로', '랄튜브', '김찬호', '러스트', '랄로', '랄튜브', '김찬호', '러스트', '랄로', '랄튜브', '김찬호', '러스트', '랄로', '랄튜브', '김찬호', '러스트', '랄로', '랄튜브', '김찬호', '러스트', '랄로', '랄튜브', '김찬호', '러스트', '랄로', '랄튜브', '김찬호', '러스트']"
4g6wFHT41n8,UCD2YO_A_PVMgMDN9jpRrpVA,오스트랄로피테쿠스  - 러스트(1),2023-01-28T09:16:17Z,1882488,15513,3266,"['랄로', '랄튜브', '김찬호', '러스트']"
BHyTPAJyJxI,UCD2YO_A_PVMgMDN9jpRrpVA,"배치고사 어지럽네,,",2023-01-22T05:49:05Z,2125026,16014,1453,"['랄로', '랄튜브', '김찬호']"
3QqtamBkFKI,UCD2YO_A_PVMgMDN9jpRrpVA,중세시대 강도입니다,2023-01-17T08:57:32Z,1106914,7243,1199,"['랄로', '랄튜브', '김찬호', '다크앤다커']"
uEDUm5JxLAE,UCD2YO_A_PVMgMDN9jpRrpVA,멈추는 순간 반드시 죽는다,2023-01-11T05:20:41Z,1333884,10229,907,"['랄로', '랄튜브', '김찬호', '좀비', '좀보이드']"
7NoAGWYKoAM,UCD2YO_A_PVMgMDN9jpRrpVA,2022년 랄로 연말결산 입니다.,2023-01-03T14:33:06Z,2829329,23676,2620,"['랄로', '랄튜브', '김찬호', '연말결산']"
vS4CbszyanM,UCD2YO_A_PVMgMDN9jpRrpVA,이런취급 처음이야,2023-01-01T10:15:44Z,529848,3493,715,"['랄로', '랄튜브', '김찬호', '무기미도']"
UczxbgraTrg,UCD2YO_A_PVMgMDN9jpRrpVA,이거 마시면 우리 사귀는거다 / 러브 딜리버리 2부,2022-12-30T12:48:40Z,506538,4321,1263,"['랄로', '랄튜브', '김찬호']"
eHiAMh7S8qM,UCD2YO_A_PVMgMDN9jpRrpVA,당신은 운명을 믿습니까? / 러브 딜리버리 1부,2022-12-29T15:18:24Z,1041556,8912,2155,"['랄로', '랄튜브', '김찬호', '러브딜리버리']"
BdS5FmZJWpk,UCD2YO_A_PVMgMDN9jpRrpVA,하급닌자라서 죄송합니다,2022-12-28T09:00:12Z,847125,6143,1088,"['랄로', '랄튜브', '김찬호', '닌자머스트다이']"
LRMn3MzPd6E,UCD2YO_A_PVMgMDN9jpRrpVA,극한의 추위에서 살아남기,2022-12-25T11:09:36Z,1150261,8066,1142,"['랄로', '랄튜브', '김찬호']"
WWJVkTfs7g0,UCD2YO_A_PVMgMDN9jpRrpVA,칼바람 월드컵 반드시 가야지,2022-12-19T12:47:14Z,1362257,11242,1254,"['랄로', '랄튜브', '김찬호']"
98NHVJUzjN8,UCD2YO_A_PVMgMDN9jpRrpVA,안심하세요 해적입니다,2022-12-17T13:35:14Z,1941725,16399,1999,"['랄로', '랄튜브', '김찬호', '파카', '피닉스박', '미야']"
SOzoGk9Y5VY,UCD2YO_A_PVMgMDN9jpRrpVA,공주님 제가 지켜드리겠습니다,2022-12-14T12:58:29Z,684048,4915,949,"['랄로', '랄튜브', '김찬호']"
ZArpFpfRKxE,UCD2YO_A_PVMgMDN9jpRrpVA,오빠 돈많아?,2022-12-07T06:51:13Z,1806932,15956,1426,"['랄로', '랄튜브', '김찬호']"
oGeGWAV9874,UCD2YO_A_PVMgMDN9jpRrpVA,정신나간 빙판탈출,2022-11-29T09:58:27Z,1416286,12150,1109,"['랄로', '랄튜브', '김찬호']"
wRAUOlas4Ac,UCD2YO_A_PVMgMDN9jpRrpVA,살려야한다,2022-11-24T07:30:55Z,1806424,17634,1718,"['랄로', '랄튜브', '김찬호']"
