영상Id,채널Id,영상제목,업로드날짜,조회수,좋아요,댓글,해시태그
3AljNP-H_Jo,UCMguxwveCsLVpyKrLz-EFTg,여행 보내준다고 해서 출연한 하정우 하지만 현실은....,2023-02-04T02:04:35Z,22713,284,13,"['두발로 티켓팅', '티빙', '하정우', '주지훈', '최민호', '샤이니', '여진구', '두발로 뉴질랜드', '뉴질랜드 남섬', '하정우 먹방', '주지훈 요리', '불꽃카리스마', '테카포', '보라빛 노을', '뉴질랜드 트랙킹', '딜빛뮤즈 두발로 티켓팅', '26달러 먹방', '달빛', '신과함께', '한드 추천', 'k drama', 'Korean Drama', '달빛뮤즈이뻐', '달빛뮤즈 리뷰', '증인', '우영우', '드라마 리뷰', '달빛뮤즈 드라마', 'Korea Drama Review', 'best korean drama', '강림', '해원맥', '샤이니 민호', '여진이', '하정우 굴욕', '여행에미치다', '미친예능', '걷기왕']"
XZvD_pXMAjE,UCMguxwveCsLVpyKrLz-EFTg,"1시간에 1억 짜리 과외하다 들켜버린 정경호! 《일타 스캔들》 5, 6화",2023-02-01T08:08:53Z,178560,1374,34,"['일타스캔들', '일타스캔들 줄거리', '일타스캔들 실화', '학원드라마', '일타스캔들 달빛뮤즈', '일타스캔들드라마', '드라마 일타스캔들', '일타스캔들 일타강사', '일타스캔들 예고편', '오 나의 귀신님', '환혼: 빛과 그림자', '일타스캔들 정경호', '정경호 드라마', '일타스캔들 전도연', '전도연 드라마', '일타스캔들 다시 보기', '주말드라마 추천', '달빛뮤즈 로맨틱 코미디', '로맨틱 코미디추천', 'OTT추천드라마', '일타스캔들 등장인물', '한드 추천', 'K컨텐츠', 'K drama', 'Kdrama best', '스릴러드라마', '한국드라마 추천', '집으로 가는 길', '롤로코스터', '넷플릭스추천', '디즈니플러스 추천', '디즈니드라마', '드라마추천', '넷플릭스 드라마', '디즈니플러스', '아마존 프라임', '드라마 리뷰', '드라마 소개', '추천영화', '달빛뮤즈드라마', '달빛뮤즈영화', '달빛뮤즈리뷰', '달빛뮤즈 이뻐', '달빛뮤즈채널', '죽기전에꼭봐야할드라마', '환혼', 'tvN 토일 드라마', 'tvN', 'tvN드라마', '볼만한드라마추천', '드라마월드', '드라마리뷰', '일타스캔들 후기']"
0IYfImSMxUM,UCMguxwveCsLVpyKrLz-EFTg,"남친을  빼앗으려는 우다비를 말로 패버리는 김향기 《조선 정신과 의사 유세풍2》 5, 6화",2023-01-31T08:03:22Z,36785,353,10,"['조선정신과 의사 유세풍', '조선정신과 의사 유세풍 원작', '조선정신과 의사 유세풍2', '조선정신과 의사 유세풍3', '조선정신과 의사 유세풍 실화', '조선정신과 의사 유세풍 다시보기', 'Poong the Joseon Psychiatrist', '조선정신과 의사 유세풍2 줄거리', '조선정신과 의사 유세풍2 예고편', '조선정신과 의사 유세풍 달빛뮤즈', '조선정신과 의사 유세풍 tvN', '신과함께 죄와벌', '조선정신과 의사 유세풍 김향기', '조선정신과 의사 유세풍김민재', '사극드라마', '하이클래스', '월화드라마', '김향기 드라마', '우아한거짓말', '배드앤 크레이지', '멜랑꼴리아', '한국드라마추천', '한드 추천', 'k drama', 'Korean Drama', '고스트닥터', '구미호뎐', '달빛뮤즈이뻐', '달빛뮤즈 리뷰', '증인', '우영우', '드라마 리뷰', '달빛뮤즈 드라마', '꿀잼드라마', '넷플릭스드라마', '술도녀', 'Netflix Drama', 'Drama trailer', 'Korea Drama Review', 'best korean drama']"
tXBa5sxw92g,UCMguxwveCsLVpyKrLz-EFTg,"전도연에게 봉변 당하는 정경호! 《일타 스캔들》 3, 4화",2023-01-28T02:00:20Z,245334,2049,53,"['일타스캔들', '일타스캔들 줄거리', '일타스캔들 실화', '학원드라마', '일타스캔들 달빛뮤즈', '일타스캔들드라마', '드라마 일타스캔들', '오 나의 귀신님', '환혼: 빛과 그림자', '일타스캔들 정경호', '정경호 드라마', '일타스캔들 전도연', '전도연 드라마', '일타스캔들 다시 보기', '주말드라마 추천', '달빛뮤즈 로맨틱 코미디', '로맨틱 코미디추천', 'OTT추천드라마', '일타스캔들 등장인물', '한드 추천', 'K컨텐츠', 'K drama', 'Kdrama best', '스릴러드라마', '한국드라마 추천', '집으로 가는 길', '롤로코스터', '넷플릭스추천', '디즈니플러스 추천', '디즈니드라마', '드라마추천', '넷플릭스 드라마', '디즈니플러스', '아마존 프라임', '드라마 리뷰', '드라마 소개', '추천영화', '달빛뮤즈드라마', '달빛뮤즈영화', '달빛뮤즈리뷰', '달빛뮤즈 이뻐', '달빛뮤즈채널', '죽기전에꼭봐야할드라마', '환혼']"
x8ZClkuBxeE,UCMguxwveCsLVpyKrLz-EFTg,"김향기도 모자라 왕의 여동생 마음까지 훔쳐버린 김민재 《조선 정신과 의사 유세풍 2》 3, 4화",2023-01-25T10:00:36Z,102119,530,15,"['조선정신과 의사 유세풍', '조선정신과 의사 유세풍 원작', '조선정신과 의사 유세풍2', '조선정신과 의사 유세풍3', '조선정신과 의사 유세풍 실화', '조선정신과 의사 유세풍 다시보기', 'Poong the Joseon Psychiatrist', '조선정신과 의사 유세풍2 줄거리', '조선정신과 의사 유세풍2 예고편', '조선정신과 의사 유세풍 달빛뮤즈', '신과함께 죄와벌', '의학드라마', '조선정신과 의사 유세풍 김향기', '조선정신과 의사 유세풍김민재', '사극드라마', '하이클래스', '환혼', '드라마 아일랜드', '김향기 드라마', '우아한거짓말', '배드앤 크레이지', '멜랑꼴리아', '한국드라마추천', '한드 추천', 'k drama', 'Korean Drama', '고스트닥터', '달빛뮤즈이뻐', '달빛뮤즈 리뷰', '증인', '드라마 리뷰', '달빛뮤즈 드라마', '꿀잼드라마', '넷플릭스드라마', '술도녀', '어른연습생', 'Netflix Drama', 'Drama trailer', 'Korea Drama Review', 'best korean drama']"
Xj6EFs-JGZs,UCMguxwveCsLVpyKrLz-EFTg,봐줬더니 기어오르는 잡것들 때문에 슬슬 빡치기 시작한 김남길 《아일랜드》 1~6화,2023-01-23T01:00:16Z,177252,1811,63,"['아일랜드', '아일랜드 줄거리', '아일랜드 원작', '아일랜드 결말', '아일랜드 몰아보기', '아일랜드part1', '아일랜드2', '아일랜드예고편', '달빛뮤즈 아일랜드', '달빛뮤즈 판타지', 'OTT추천드라마', '아일랜드 차은우', '아일랜드 김남길', '아일랜드 이다희', '드라마 아일랜드', '아일랜드 드라마', '아일랜드 정염귀', '아일랜드요괴', '아일랜드 엑소시스트', '검은사제들', '아일랜드 실화', '아일랜드 전설', '아일랜드 캐릭터', '아일랜드 등장인물', '웰컴투동막골', '아일랜드 반', '웹툰 아일랜드', '아일랜드 원미호', '아일랜드 요한', '아일랜드 다시 보기', '한드 추천', 'K컨텐츠', 'K drama', 'Kdrama best', '판타지드라마 추천', '퇴마드라마', '스릴러드라마', '액션드라마', '아일랜드 웹툰', '아일랜드 제주도', '넷플릭스 드라마', '드라마 리뷰', '드라마 소개', '추천영화', '달빛뮤즈영화', '달빛뮤즈리뷰', '달빛뮤즈 이뻐', '달빛뮤즈채널', 'fantasy movies', '죽기전에꼭봐야할영화', '아일랜드 티빙', '티빙드라마']"
MrFgge7AeZU,UCMguxwveCsLVpyKrLz-EFTg,1년에 1조를 벌어들이는 일타강사 정경호,2023-01-21T02:00:07Z,257467,1509,55,"['일타스캔들', '일타스캔들 줄거리', '일타스캔들 실화', '학원드라마', '일타스캔들 달빛뮤즈', '일타스캔들드라마', '드라마 일타스캔들', '오 나의 귀신님', '환혼: 빛과 그림자', '일타스캔들 정경호', '정경호 드라마', '일타스캔들 전도연', '일타스캔들 다시 보기', '롤러코스터', '킹스맨 명대사', '드라마 몰아보기', '드라마 리뷰', '코미디드라마', '일타스캔들 일타강사', '스타강사', '일타스캔들 쇠구슬', '쇠구슬사건', '실화드라마 추천', '주말드라마 추천', '달빛뮤즈 로맨틱 코미디', '로맨틱 코미 디추천', 'OTT추천드라마', '코미디드라마 추천', '교육드라마', '현실드라마', '리얼드라마', '일타스캔들 등장인물', '한드 추천', 'K컨텐츠', 'K drama', 'Kdrama best', '스릴러드라마', '넷플릭스 드라마', '디즈니플러스', '아마존 프라임', '드라마 소개', '추천영화', '달빛뮤즈드라마', '달빛뮤즈영화', '달빛뮤즈리뷰', '달빛뮤즈 이뻐', '달빛뮤즈채널', '죽기전에꼭봐야할드라마', '환혼', '토일드라마', '추천 드라마', '드라마 추천', '토요일드라마', '일요일드라마']"
SG1hfeWT-Uc,UCMguxwveCsLVpyKrLz-EFTg,"말이 필요 없는 남자를 건드린 대가 《리처》 5, 6화",2023-01-17T08:00:15Z,11591,227,9,"['리처', '리처 줄거리', '리처 예고편', '아마존 리처', '잭리처', '리처 다시보기', '미드 리처', '리처 드라마', '영화 잭리처', '잭리처 톰크루즈', '리처 원작', '알란 리치슨', '리 차일드', '드라마 리처', 'Reacher', '액션영화 추천', '하드보일드', '달빛뮤즈 리처', '달빛뮤즈 넷플릭스', '달빛뮤즈 아마존', '액션 스릴러', 'DC 타이탄스', '리처 시즌2', '셜록 홈즈', '아마존 프라임 미드', 'Amazon', '미드추천', '넷플릭스 드라마 추천', '넷플릭스 영화', '넷플릭스 추천', '넷플릭스 시리즈', '달빛뮤즈 액션', '액션시리즈', '시리즈 드라마', 'OTT추천드라마', '리처 후기', '드라마 추천', '드라마 후기', '영화예고편', '영화리뷰', '영화소개', '추천영화', '달빛뮤즈', '달빛뮤즈 미드 추천', '달빛뮤즈영화', '달빛뮤즈리뷰', '달빛뮤즈 이뻐', '달빛뮤즈채널', '죽기전에꼭봐야할영화', 'Amazon Prime', 'Action movies', 'Movie', 'movie trailer', 'Movie Review', 'Best Film']"
F2hYps3TavA,UCMguxwveCsLVpyKrLz-EFTg,"왕을 치료하던 실력으로 백성들을 살려내는 천재 의원 《조선 정신과 의사 유세풍2》 1, 2화",2023-01-14T02:00:05Z,60419,752,17,"['조선정신과 의사 유세풍', '조선정신과 의사 유세풍 원작', '조선정신과 의사 유세풍2', '조선정신과 의사 유세풍1', '조선정신과 의사 유세풍 다시보기', 'Poong the Joseon Psychiatrist', '조선정신과 의사 유세풍2 줄거리', '조선정신과 의사 유세풍2 예고편', '조선정신과 의사 유세풍 달빛뮤즈', '신과함께 죄와벌', '의학드라마', '달빛뮤즈 tvN', '조선정신과 의사 유세풍 김향기', '조선정신과 의사 유세풍김민재', '사극드라마', '월화드라마', '환혼', '드라마 아일랜드', '김향기 드라마', '우아한거짓말', '한국드라마추천', '한드 추천', 'k drama', 'Korean Drama', '구미호뎐', 'tvN드라마 추천', 'tvN 월화 드라마', 'tvN 드라마', '달빛뮤즈이뻐', '달빛뮤즈 리뷰', '증인', '드라마 리뷰', '달빛뮤즈 드라마', '꿀잼드라마', '넷플릭스드라마', 'Netflix Drama', 'Drama trailer', 'Korea Drama Review', 'best korean drama']"
pe-KDCjnagI,UCMguxwveCsLVpyKrLz-EFTg,복수를 위해 고용한 용병들이 하필 레전드급이면 벌어지는 일,2023-01-10T08:18:11Z,216475,2162,87,"['매그니피센트7', '매그니피센트7 줄거리', '매그니피센트7 예고편', '매그니피센트7원작', '7인의 사무라이', '황야의 7인', '달빛뮤즈 매그니피센트7', '이병헌 영화', '영화 매그니피센트7', '매그니피센트7영화', '리메이크 영화 추천', 'The Magnificent Seven', '매그니피센트7 다시 보기', '매그니피센트7 이병헌', '매그니피센트7 크리스 프랫', '크리스 프랫 영화', '매그니피센트7 덴젤워싱턴', '매그니피센트7 에단 호크', '서부영화추천', '액션영화추천', '넷플릭스영화추천', '넷플릭스 매그니피센트7.', '달빛뮤즈 넷플릭스', '넷플릭스 오리지널 드라마', 'Netflix', '넷플릭스 드라마', '미드추천', '넷플드라마추천', '넷플릭스 영화', '넷플릭스 추천', '달빛뮤즈 액션', '시리즈 드라마', 'OTT추천드라마', '영화예고편', '영화리뷰', '영화소개', '추천영화', '달빛뮤즈영화', '달빛뮤즈리뷰', '달빛뮤즈이뻐', '죽기전에꼭봐야할영화', 'western movie', 'Movie', 'movie trailer', 'Movie Review']"
LEVUbgvYutc,UCMguxwveCsLVpyKrLz-EFTg,9년 동안 8명을 합법적으로 살해한 경찰!,2023-01-03T10:00:09Z,75308,1153,24,"['21브릿지', '21브릿지 줄거리', '21브릿지 예고편', '21브릿지 리뷰', '21 Bridges', '달빛뮤즈 이뻐', '달빛뮤즈 넷플릭스', '넷플릭스 추천드라마', '미스터리 추천', '미드추천', '넷플릭스 오리지널', '넷플릭스 드라마', '영화 후기', '영화 리뷰', '드라마 리뷰', '미국 드라마', '추천영화', '달빛뮤즈', '넷플릭스 21브릿지', '넷플릭스 액션영화', '넷플릭스 영화', '달빛뮤즈 영화', '달빛뮤즈 리뷰', '달빛뮤즈 액션영화', '죽기전에꼭봐야할영화', 'movie trailer', 'youtube movie', 'Netflix', 'Movie', 'Movie Review', 'DALBITMUSE', '루소형제', '루소', '어벤져스', '엔드게임', '블랙팬서', '시빌워', '시에나밀러', '테일러키취', 'JK시몬스', '브라이언커크', '스테판제임스', '맨해튼', '뉴욕', '스릴러', '액션', 'NYPD', 'ChadwickBoseman', 'SiennaMiller', 'TaylorKitsch', 'JKSimmons', '테러셧다운', '위플래쉬']"
ZANa4uNHUfc,UCMguxwveCsLVpyKrLz-EFTg,수백 년 동안 인간이 아닌 것들을 죽여온 능력자 《아일랜드》,2023-01-01T10:00:17Z,908807,7652,823,"['아일랜드', '아일랜드 줄거리', '아일랜드 원작', '아일랜드 몰아보기', '아일랜드예고편', '달빛뮤즈 아일랜드', '달빛뮤즈 판타지', 'OTT추천드라마', '아일랜드 차은우', '아일랜드 김남길', '아일랜드 이다희', '드라마 아일랜드', '아일랜드 드라마', '아일랜드 정염귀', '아일랜드요괴', '아일랜드 엑소시스트', '검은사제들', '웰컴투동막골', '아일랜드 반', '웹툰 아일랜드', '아일랜드 원미호', '아일랜드 요한', '아일랜드 다시 보기', '한드 추천', 'K컨텐츠', 'K drama', 'Kdrama best', '판타지드라마 추천', '퇴마드라마', '스릴러드라마', '액션드라마', '아일랜드 웹툰', '아일랜드 제주도', '아일랜드 캐릭터', '아일랜드 등장인물', '넷플릭스 드라마', '디즈니플러스', '아마존 프라임', '드라마 리뷰', '드라마 소개', '추천영화', '달빛뮤즈', '달빛뮤즈영화', '달빛뮤즈리뷰', '달빛뮤즈 이뻐', '달빛뮤즈채널', 'fantasy movies', '죽기전에꼭봐야할영화', '아일랜드 티빙', '티빙드라마']"
XKj0ymwPRnY,UCMguxwveCsLVpyKrLz-EFTg,29금 신세계에 눈을 떠버린 하니,2023-01-01T05:15:38Z,126677,981,42,"['판타지스팟', '판타G스팟', '하니', '판타지스팟 드라마', '최광록', '안희연', '박선호', '배우희', '쿠팡플레이', '쿠팡시트콤', '오르가즘', 'S토이', '솔직한 성', '29금', '19금', '39금', '하니 베드신', '달샤벳', '아이돌 배우', '하니 성인연기', '배우희 베드신', 'SNL', 'SNL 코리아', '판타지스팟 수위', 'EXID', '쿠팡 오리지널', '어른이', '어른이 장난감', '팟케스트', '어른드라마', '달빛뮤즈 넷플릭스', '넷플릭스 시리지', '넷플릭스 오리 지널 드라마', '드라마', '디플드라마 추천', '달빛뮤즈 디플', '달빛뮤즈 이뻐', '죽기전에꼭봐야할드라마', '실화드라마추천', '한드추천', '한국드라마추천', 'K drama', 'Korean Drama', 'Korean Drama series', '달빛뮤즈 드라마', '디즈니+', 'TVING', 'K컨텐츠', 'k drama', '넷플릭스 드라마', '꿀잼드라마', '추천드라마', 'Korea Drama Review', 'best korean drama', '달빛뮤즈 쿠팡', '쿠팡 드라마', '달빛뮤즈 판타G스팟', '판타G스팟 달빛뮤즈']"
kf-qsa8ZnoU,UCMguxwveCsLVpyKrLz-EFTg,"비밀경찰이었던 형이 죽자 통제불가능한 동생의 복수가 시작되는데 《리처》 3, 4화",2023-01-01T02:03:49Z,49892,726,17,"['리처', '리처 줄거리', '리처 예고편', '아마존 리처', '리처 다시보기', '미드 리처', '리처 드라마', '영화 잭리처', '잭리처 톰크루즈', '리처 원작', '잭리처', '알란 리치슨', '리 차일드', '드라마 리처', 'Reacher', '액션영화 추천', '하드보일드', '달빛뮤즈 리처', '달빛뮤즈 넷플릭스', '달빛뮤즈 아마존', '액션 스릴러', 'DC 타이탄스', '리처 시즌2', '셜록 홈즈', '아마존 프라임 미드', 'Amazon', '미드추천', '넷플릭스 드라마 추천', '넷플릭스 영화', '넷플릭스 추천', '넷플릭스 시리즈', '달빛뮤즈 액션', '액션시리즈', '시리즈 드라마', 'OTT추천드라마', '리처 후기', '드라마 추천', '드라마 후기', '영화예고편', '영화리뷰', '영화소개', '추천영화', '달빛뮤즈', '달빛뮤즈 미드 추천', '달빛뮤즈영화', '달빛뮤즈리뷰', '달빛뮤즈 이뻐', '달빛뮤즈채널', '죽기전에꼭봐야할영화', 'Amazon Prime', 'Action movies', 'Movie', 'movie trailer', 'Movie Review', 'Best Film']"
hmixW5KXWDc,UCMguxwveCsLVpyKrLz-EFTg,"10초안에 사람을 죽이는 능력자가 감옥에 들어가면 벌어지는 일 《리처》 1, 2화",2022-12-25T02:00:20Z,23032,465,20,"['리처', '리처 줄거리', '리처 예고편', '아마존 리처', '리처 다시보기', '미드 리처', '리처 드라마', '영화 잭리처', '잭리처 톰크루즈', '리처 원작', '잭리처', '알란 리치슨', '리 차일드', '드라마 리처', 'Reacher', '액션영화 추천', '하드보일드', '달빛뮤즈 리처', '달빛뮤즈 넷플릭스', '달빛뮤즈 아마존', '액션 스릴러', 'DC 타이탄스', '리처 시즌2', '셜록 홈즈', '아마존 프라임 미드', 'Amazon', '미드추천', '넷플릭스 드라마 추천', '넷플릭스 영화', '넷플릭스 추천', '넷플릭스 시리즈', '달빛뮤즈 액션', '액션시리즈', '시리즈 드라마', 'OTT추천드라마', '리처 후기', '드라마 추천', '드라마 후기', '영화예고편', '영화리뷰', '영화소개', '추천영화', '달빛뮤즈', '달빛뮤즈 미드 추천', '달빛뮤즈영화', '달빛뮤즈리뷰', '달빛뮤즈 이뻐', '달빛뮤즈채널', '죽기전에꼭봐야할영화', 'Amazon Prime', 'Action movies', 'Movie', 'movie trailer', 'Movie Review', 'Best Film']"
og8B5_b-BBc,UCMguxwveCsLVpyKrLz-EFTg,이건 못 참지 한국 사람이라면 꼭 봐야해! 《영웅》,2022-12-20T08:00:16Z,19896,540,42,"['영웅', '뮤지컬 영웅', '안중근', '영웅 안중근', '정성화', '김고은', '나문희', '박진주', '이현우', '천만영화', '천만감독', '봉오동 전투', '암살', '말모이', '해운데', '국제시장', '영웅 장부가', '영웅 스토리', '영웅 프리뷰', '윤제균 한국영화추천', '한국영화', '영화예고편', '영화리뷰', '영화소개', '추천영화', '달빛뮤즈', '죽전에꼭봐야할영화', 'korean movie', 'korean film', 'Movie', 'movie trailer', 'youtube', 'youtube movie', 'Movie Review', 'Storyteller', 'DALBITMUSE', 'k-MOVIE', '독립운동', 'korean hero', 'hero movie', '동주', '항거', '덕혜옹주', '밀정', '박열', '창공으로', '군함도', '대장 김창수 해어화', '명량']"
9eQ4CBo0i3A,UCMguxwveCsLVpyKrLz-EFTg,20년 경력의 네이비씰 요원의 가족을 죽인 거대 기업의 최후,2022-12-14T10:03:47Z,15378,332,13,"['터미널 리스트', '터미널 리스트 줄거리', '터미널 리스트 예고편', '터미널 리스트 원작', '크리스프랫 영화', '달빛뮤즈 터미널리스트', '달빛뮤즈영화', '아마존프라임미드', '아마존', '아마존 터미널리스트', '영화 터미널리스트', '터미널리스트영화', '미드 터미널리스트', '미드추천', '넷플릭스미드', '액션영화추천', '범죄영화추천', '영화추천', '영화소개', '터미널리스트실화', '터미널리스트 아마존', 'terminallist', 'action movie', '네이비씰영화', '달빛뮤즈 이뻐', '달빛뮤즈 리뷰', '영화리뷰', 'best film', '죽기전에꼭봐야할영화', '터미널 리스트리뷰', '달빛뮤즈이뻐', '달빛뮤즈넷플릭스', '넷플릭스추천드라마', '미스터리 추천', '넷플릭스오리지널', 'SF추천', '넷플릭스드라마', '영화후기', '드라마리뷰', '미국 드라마', '추천영화', '달빛뮤즈', 'Netflix', 'Movie', 'Movie Review', 'Best Film', 'DALBITMUSE', '액션영화', '달빛뮤즈 영화', '달빛뮤즈 액션영화', 'movie trailer', 'youtube movie']"
4S1T1GeAFc8,UCMguxwveCsLVpyKrLz-EFTg,세상에서 인정받지 못한 두 천재의 실화,2022-12-08T10:00:02Z,12702,293,9,"['프로페서 앤 매드맨', '영화 프로페서 앤 매드맨', '프로페서 앤 매드맨 줄거리', '프로페서 앤 매드맨 예고편', '프로페서 앤 매드맨 실화', '실화영화추천', '아마존미드', 'ott추천영화', '멜깁슨영화', '숀펜영화', '프로페서 앤 매드맨 영화', '프로페서 앤 매드맨 아마존', '아마존프라임 미드', '미드추천', '프로페서 앤 매드맨 멜깁슨', '프로페서 앤 매드맨 달빛뮤즈', '프로페서 앤 매드맨 리뷰', '달빛뮤즈이뻐', '달빛뮤즈넷플릭스', '넷플릭스추천드라마', '미스터리 추천', '넷플릭스오리지널', '넷플릭스드라마', '영화후기', '영화리뷰', '영화소개', '드라마리뷰', '미국 드라마', '추천영화', '달빛뮤즈', 'Netflix', 'Movie', 'Movie Review', 'Best Film', 'DALBITMUSE', '넷플릭스 프로페서앤매드맨', '넷플릭스 액션영화', '넷플릭스 영화', '달빛뮤즈 영화', '달빛뮤즈 리뷰', '달빛뮤즈 이뻐', '죽기전에꼭봐야할영화', 'movie trailer', 'youtube movie', 'The Professor and the Madman']"
XXWlRNZVDuQ,UCMguxwveCsLVpyKrLz-EFTg,절대 건드리면 안 되는 할아버지를 건드렸다 개털리는 조폭들,2022-12-06T10:00:31Z,26927,454,15,"['실베스터스탤론', 'SylvesterStallone', '사마리탄', 'Samaritan', '네메시스', '람보', '록키', '아마존프라임', '프라임비디오', '슈퍼히어로', 'superhero', '액션', '킬링타임', '주말의명화', '주말추천영화', '익스펜더블', 'rambo', 'rocky', 'expandable', '달빛뮤즈 이뻐', '달빛뮤즈 넷플릭스', '넷플릭스 추천 드라마', '미스터리 추천', '미드 추천', '리처드 모건', '넷플릭스 오리지널', 'SF 추천', '넷플릭스드라마', '영화후기', '영화리뷰', '영화소개', '드라마리뷰', '미국 드라마', '추천영화', '달빛뮤즈', 'Netflix', 'Movie', 'Movie Review', 'Best Film', 'DALBITMUSE', '사마리탄 줄거리', '사마리탄 예고편', '사마리탄 리뷰', '달빛뮤즈이뻐', '달빛뮤즈넷플릭스', '아마존 추천드라마', '미드추천', '넷플릭스오리지널', 'SF추천', '아마존 사마리탄', '아마존액션 영화', '아마존 영화', '달빛뮤즈 영화', '달빛뮤즈 리뷰', '달빛뮤즈 액션영화', '죽기전에꼭봐야할영화', 'movie trailer', 'youtube movie']"
rxe51G03PO8,UCMguxwveCsLVpyKrLz-EFTg,인간들에게 점령당한 판타지 세계에서 일어난 일,2022-11-25T08:05:43Z,50516,633,9,"['카니발 로 줄거리', '카니발 로우', '카니발 로우줄거리', '카니발 로', '카니발 로우 아마존 프라임', '카니발 로 아마존', '미드추천', '왕좌의 게임', '카니발 로우 시즌2', '카니발 로 결말', 'Carnival Row', '판타지', '범죄 스릴러', '달빛뮤즈 판타지', '판타지추천', '스팀펑크', '판타지시리즈', '시리즈영화', '미드시리즈', '더 보이즈', '올랜도 블룸', '카라 델레바인', 'OTT추천영화', 'OTT추천 미드', '범죄영화', '수어사이드 스쿼드', '추리드라마 추천', '안나 카레니나', '발레리안: 천 개 행성의 도시', '반지의제왕', '아마존프라임 미드', '듄', '영화후기', '영화예고편', '영화리뷰', '영화소개', '추천영화', '달빛뮤즈', '달빛뮤즈 영화 추천', '달빛뮤즈영화', '달빛뮤즈리뷰', '달빛뮤즈 이뻐', '죽기전에꼭봐야할영화', '범죄영화추천', '아마존 프라임 추천', '아마존프라임 드라마', 'Amazon Prime', 'Netflix', 'Fantasy movies', 'Movie', 'movie trailer', 'Movie Review', 'Best Film']"
7bk1MXROJhc,UCMguxwveCsLVpyKrLz-EFTg,신의 비밀을 지키기 위해 수백 년간 사람들을 죽여온 비밀스러운 조직,2022-11-23T08:11:51Z,320179,3179,43,"['나이트스카이', 'NightSky', 'JK시몬스', 'SissySpacek', 'JKSimmons', 'HoldenMiller', '홀든밀러', '아마존프라임', '시즌1', '스파이더맨', '데일리뷰글', '위플래쉬', '플래쳐교수', '달빛뮤즈 이뻐', '달빛뮤즈 넷플릭스', '넷플릭스 추천 드라마', '미스터리 추천', '미드 추천', '리처드 모건', '넷플릭스 오리지널', 'SF 추천', '넷플릭스드라마', '영화후기', '영화리뷰', '영화소개', '드라마리뷰', '미국 드라마', '추천영화', '달빛뮤즈', 'Netflix', 'Movie', 'Movie Review', 'Best Film', 'DALBITMUSE', '달빛뮤즈 아마존', '달빛뮤즈 디즈니', '나이트 스카이 줄거리', '나이트 스카이 예고편', '나이트 스카이 리뷰', '달빛뮤즈이뻐', '달빛뮤즈넷플릭스', '아마존 추천드라마', '미드추천', '아마존 오리지널', 'SF추천', '아마존 나이트 스카이', '아마존 액션영화', '아마존 영화', '달빛뮤즈 영화', '달빛뮤즈 리뷰', '달빛뮤즈 액션영화', '죽기전에꼭봐야할영화', 'movie trailer', 'youtube movie']"
EndGnSruzfY,UCMguxwveCsLVpyKrLz-EFTg,"3,000년 전 세상을 멸망시키고 환생한 존재",2022-11-20T02:11:29Z,951000,5493,57,"['시간의 수레바퀴', '시간의 수레바퀴2', '시간의 수레바퀴줄거리', '시간의 수레바퀴 아마존', '아마존프라임드라마', '아마존드라마', '휠 오브 타임', '시간의 수레바퀴원작', '시간의 수레바퀴드라마', '영화 시간의 수레바퀴', '로버트 조던', '미드추천', '카니발 로우', '시간의 수레바퀴 결말', '로자먼드 파이크', '아마존 판타지 미드', '판타지 소설', '위쳐', '판타지 드라마', '시간의수레바퀴 다니엘 헤니', 'The Wheel Of Time', '달빛뮤즈 판타지', '판타지추천', '판타지시리즈', '시리즈영화', '미드시리즈', '다니엘 헤니', 'OTT추천영화', 'OTT추천 미드', '반지의제왕', '영화후기', '영화리뷰', '영화소개', '추천영화', '달빛뮤즈', '달빛뮤즈 영화추천', '달빛뮤즈영화', '달빛뮤즈리뷰', '달빛뮤즈 이뻐', '달빛뮤즈채널', '죽기전에꼭봐야할영화', '아마존 프라임 추천', 'Amazon Prime', 'Netflix', '아마존오리지널드라마', 'Prime Video', 'Fantasy movies', 'Movie', 'Movie Review', 'Best Film']"
h24BxSXsxRE,UCMguxwveCsLVpyKrLz-EFTg,넘쳐나는 쓰레기들을 처리해주는 해결사!,2022-11-15T08:05:31Z,44620,489,11,"['3인칭복수', '3인칭복수 예고편', '3인칭복수 다시 보기', '디즈니 3인칭복수', '디플 3인칭복수', '디플드라마추천', '3인칭복수 신예은', '지금 우리 학교는', '3인칭복수 로몬', '3인칭복수서지훈', '학원물', '학원드라마', '스릴러추천', '복수드라마', '액션드라마', '디즈니+ 오리지널', '형사록', '달빛뮤즈 디플', '달빛뮤즈 형사록', '달빛뮤즈 이뻐', '키스식스센스', '죽기전에꼭봐야할드라마', '달빛뮤즈 디즈니플러스', '3인칭복수 후기', 'Revenge of Others', '3인칭복수드라마', '스릴러', '변론을 시작하겠습니다', '디플드라마', '해피니스', '3인칭복수 등장 인물', '하이클래스', '작은아씨들', '티빙 드라마', '한드추천', '한국드라마추천', 'K drama', 'Korean Drama', 'Korean Drama series', 'tvN', '달빛뮤즈 드라마', '디즈니플러스 드라마', '디즈니+', 'TVING', 'K컨텐츠', 'k drama', '넷플릭스 드라마', '꿀잼드라마', '추천드라마', 'Korea Drama Review', 'best korean drama']"
