영상Id,채널Id,영상제목,업로드날짜,조회수,좋아요,댓글,해시태그
xOfBhnpqPew,UC2fsxQr6Hcx1enORxXgKpxQ,ASMR RAINBOW EDIBLE SPOON MUKBANG 먹는 숟가락 먹방,2023-03-23T13:36:02Z,218110,3173,231,"['먹방', 'MUKBANG', 'ASMR', 'eating', 'Jelly', 'candy', '젤리', 'rainbow', 'edible spoon', 'gummy']"
nw2XKjc7PjY,UC2fsxQr6Hcx1enORxXgKpxQ,edible dice 주사위 먹방 #shorts,2023-03-23T08:00:19Z,2855767,36686,74,"['asmr', 'eating', 'asmr eating', 'mukbang', 'shorts']"
rTiVRmD7d9U,UCxtLc0Jqq3SKBWlIXM_OC9g,ASMR RAINBOW DESSERTS *FROZEN CANDY KOHAKUTO PUSH POP IT PEEPS MARSHMALLOW EATING MUKBANG 무지개 디저트 먹방,2023-05-02T12:00:30Z,51834,1363,82,"['eating sounds', 'asmr food', 'asmr 먹방', '먹방 asmr', 'asmr rainbow food', 'asmr gummy', 'asmr jelly', '젤리 먹방', 'asmr rainbow dessert', 'asmr rainbow desserts', 'rainbow dessert asmr', 'rainbow desserts asmr', 'most popular dessert', '무지개 먹방', 'eating jelly', '젤리먹방', '디저트 먹방', 'color food asmr', 'color food mukbnag', 'asmr mukbang', 'colorful fruit', 'DONA', 'korean mukbang', 'thumbnail', '코하쿠토', '젤리', '레인보우', 'rainbow desserts', 'rainbow food', 'rainbow dessert', 'asmr eating', 'asmr jello', 'asmr boba', 'eating rainbow popping boba']"
wVouO-jJWIE,UCxtLc0Jqq3SKBWlIXM_OC9g,"ASMR RAW SEAFOOD 육회, 연어, 뿔소라, 해삼, 멍게 손질 SALMON SEA PINEAPPLE SEA CUCUMBER EATING SOUNDS MUKBANG 회먹방",2023-04-30T12:00:29Z,214437,5715,160,"['さしみ', 'sashimi asmr', 'sashimi mukbang', 'no talking asmr', '연어먹방', 'mukbang korean', '먹방 asmr', 'asmr 먹방', 'seafood asmr', 'salmon asmr', 'salmon sashimi asmr', 'japanese seafood', '회먹방', '회asmr', '해산물 먹방', '해산물 asmr', 'mukbang eating show', 'korean mukbang', '굴먹방 asmr', 'eating osysters', 'asmr seafood', '노토킹 asmr 이팅사운드', 'muckbang seafood', 'exotic food', 'raw oyster mukbang', 'raw oyster asmr', '생굴 asmr', 'مأكولات بحرية', 'カキ', '牡蠣', '바위굴 먹방', 'หอยนางรมยักษ์', 'no talking eating sounds', 'no talking mukbang', 'eating sounds']"
Y4g9kEjKxqs,UCxtLc0Jqq3SKBWlIXM_OC9g,"ASMR RAINBOW HONEYCOMB, TANGHULU, KOHAKUTO, EDIBLE SPOON GALAXY 무지개 디저트 EATING SOUNDS MUKBANG 먹방",2023-04-28T12:00:29Z,408719,4700,164,"['eating sounds', 'asmr food', 'asmr 먹방', '먹방 asmr', 'asmr rainbow food', 'asmr gummy', 'asmr jelly', '젤리 먹방', 'asmr rainbow dessert', 'asmr rainbow desserts', 'rainbow dessert asmr', 'rainbow desserts asmr', 'most popular dessert', '무지개 먹방', 'eating jelly', '젤리먹방', '디저트 먹방', 'color food asmr', 'color food mukbnag', 'asmr mukbang', 'colorful fruit', 'DONA', 'korean mukbang', 'thumbnail', '코하쿠토', '젤리', '레인보우', 'rainbow desserts', 'rainbow food', 'rainbow dessert', 'asmr eating', 'asmr jello', 'asmr boba', 'eating rainbow popping boba']"
fVUhANdsccA,UCxtLc0Jqq3SKBWlIXM_OC9g,ASMR EXOTIC FRUITS *KOREAN CHERRY WATERMELON MANGOSTEEN KIWI 다양과일 먹방 망고스틴 수박 앵두 살구 망고 EATING MUKBANG,2023-04-26T12:00:35Z,297340,4684,183,"['먹방', '디저트 먹방', '과일먹방', '젤리 먹방', '디저트 먹방 asmr', 'asmr eating', 'asmr food', 'asmr 먹방', '먹방 asmr', 'asmr rainbow food', 'asmr jello', 'asmr jelly', 'asmr rainbow dessert', 'most popular food for asmr', 'most popular dessert', '무지개 먹방', 'eating jelly', '젤리먹방', '컬러 푸드 먹방', 'color food asmr', 'color food mukbnag', 'jelly asmr', 'food asmr', 'asmr dessert', 'mukbang korean', 'asmr mukbang', 'jelly balls', 'jello food', 'jelly noodles', 'most popular sweets', 'asmr red food', '색깔먹방', '컬러푸드 먹방', 'watermelon dessert', 'watermelon asmr']"
p8iN5m-FYzY,UCxtLc0Jqq3SKBWlIXM_OC9g,"ASMR RAINBOW STRAWBERRY KOHAKUTO, WATERMELON ICE CREAM JELLY, GUMMY MARSHMALLOW 무지개 디저트 먹방 MUKBANG",2023-04-24T12:00:39Z,586069,5208,190,"['eating sounds', 'mukbang', 'no talking', 'asmr eating', 'asmr food', 'asmr 먹방', '먹방 asmr', 'asmr rainbow food', 'asmr rope jelly', 'asmr gummy', 'asmr jello', 'asmr jelly', 'asmr unicorn', '젤리 먹방', 'asmr rainbow dessert', 'asmr rainbow desserts', 'rainbow dessert asmr', 'rainbow desserts asmr', 'asmr boba', 'eating rainbow popping boba', 'most popular food for asmr', 'most popular dessert', '무지개 먹방', 'eating jelly', '젤리먹방', '디저트 먹방', '컬러 푸드 먹방', 'color food asmr', 'color food mukbnag', '유니콘 먹방', 'ice cream', 'desserts']"
MK7e_-uGMDc,UCxtLc0Jqq3SKBWlIXM_OC9g,ASMR RAINBOW DESSERTS FROZEN NIK-L-NIP COLOR ICE CREAM 무지개 디저트 얼린 닉클립 아이스크림 먹방 EATING SOUNDS MUKBANG,2023-04-22T12:00:24Z,792611,6672,222,"['eating sounds', 'asmr food', 'asmr 먹방', '먹방 asmr', 'asmr rainbow food', 'asmr gummy', 'asmr jelly', '젤리 먹방', 'asmr rainbow dessert', 'asmr rainbow desserts', 'rainbow dessert asmr', 'rainbow desserts asmr', 'most popular dessert', '무지개 먹방', 'eating jelly', '젤리먹방', '디저트 먹방', 'color food asmr', 'color food mukbnag', 'asmr mukbang', 'colorful fruit', 'DONA', 'korean mukbang', 'thumbnail', '코하쿠토', '젤리', '레인보우', 'rainbow desserts', 'rainbow food', 'rainbow dessert', 'asmr eating', 'asmr jello', 'asmr boba', 'eating rainbow popping boba']"
Q84cb_cRXYg,UCxtLc0Jqq3SKBWlIXM_OC9g,"SPICY SEAFOOD BOIL MUKBANG 매운 해물한판 먹방 OCTOPUS, ENOKI MUSHROOM, SALMON, NOODLES COOKING&EATING SOUNDS",2023-04-19T12:00:17Z,989689,16152,280,"['해물찜 먹방', '해물찜 만들기', '해물찜 먹방 asmr', '해물찜 asmr', '해물찜 레시피', '매운 해물찜', 'korean mukbang', 'yt:cc=on', 'seafood korean mukbang', 'seafood boil asmr', 'spicy seafood mukbang', 'asmr seafood', '해산물먹방', '해산물요리', '해물찜레시피', 'spicy recipe', 'seafood recipe', 'seafood cooking', 'mukbang seafood pedas', 'asmr 먹방', '먹방 asmr', '팽이버섯 asmr', 'enoki mushroom mukbang', 'enoki mushroom asmr', 'bigbite', '버섯먹방', 'seafood asmr', 'no talking asmr', 'seafood mukbang', 'chinese food mukbang', '낙지 asmr', '낙지 먹방', '팽이버섯 먹방', 'octopus asmr', 'octopus mukbang']"
k2HYNXlFZSo,UCxtLc0Jqq3SKBWlIXM_OC9g,"ASMR RAINBOW DESSERTS 무지개 디저트 MAGIC GUM, JELLY BEAN, POP IT KOHAKUTO, GUMMY EATING SOUNDS MUKBANG 먹방",2023-04-17T12:00:37Z,895782,7157,222,"['most popular food videos', 'most popular food asmr videos', '벌꿀 먹방', 'galaxy asmr', 'asmr popular food', 'galaxy food', 'ASMR MUKBANG', '지구젤리 먹방', '지구젤리 asmr', 'asmr eating', 'asmr food', 'asmr 먹방', '먹방 asmr', 'asmr rainbow food', 'asmr gummy', 'asmr jello', 'asmr jelly', 'asmr rainbow desserts', 'rainbow dessert asmr', 'rainbow desserts asmr', 'most popular dessert', '무지개 먹방', '컬러 푸드 먹방', 'color food asmr', 'color food mukbnag', '젤리 먹방', 'asmr rainbow dessert', 'most popular food for asmr', 'eating jelly', '젤리먹방', '디저트 먹방']"
bZ07GAfb1rI,UCxtLc0Jqq3SKBWlIXM_OC9g,"ASMR DIY LEGO WAX BOTTLE 직접 만든 레고 닉클립, 먹는 립스틱 PINK LIPSTICK GALAXY CANDY GUMMY EATING SOUNDS MUKBANG",2023-04-15T12:00:34Z,263150,3718,174,"['eating sounds', 'mukbang', 'asmr eating', 'asmr food', 'asmr 먹방', '먹방 asmr', 'asmr rope jelly', 'asmr gummy', 'asmr jello', 'asmr jelly', '젤리 먹방', 'asmr rainbow dessert', 'asmr rainbow desserts', 'rainbow desserts asmr', 'most popular food for asmr', 'most popular dessert', '무지개 먹방', 'eating jelly', '젤리먹방', '디저트 먹방', '컬러푸드 먹방', 'color food asmr', 'color food mukbnag', 'desserts', 'slime asmr', '슬라임 asmr', 'jelly asmr', 'gummy asmr', '컬러 푸드 먹방', 'jello food', 'food asmr', 'asmr dessert', 'mukbang korean', 'asmr 이팅사운드', 'asmr mukbang']"
XMVE4ePdQM8,UCxtLc0Jqq3SKBWlIXM_OC9g,ASMR RAINBOW DESSERTS 주사위 캔디 먹는 숟가락 레고 코하쿠토 먹방 DICE CANDY EDIBLE SPOON KOHAKUTO GUMMY EATING MUKBANG,2023-04-13T12:00:19Z,928557,6973,244,"['most popular food videos', 'most popular food asmr videos', 'galaxy asmr', 'asmr popular food', 'galaxy food', 'ASMR MUKBANG', '지구젤리 먹방', '지구젤리 asmr', 'asmr eating', 'asmr food', 'asmr 먹방', '먹방 asmr', 'asmr rainbow food', 'asmr gummy', 'asmr jello', 'asmr jelly', 'asmr rainbow desserts', 'rainbow dessert asmr', 'rainbow desserts asmr', 'most popular dessert', '무지개 먹방', '컬러 푸드 먹방', 'color food asmr', 'color food mukbnag', '젤리 먹방', 'asmr rainbow dessert', 'most popular food for asmr', 'eating jelly', '젤리먹방', '디저트 먹방']"
lONEX8xeY6M,UCxtLc0Jqq3SKBWlIXM_OC9g,"ASMR DEACHANG 통대창 먹방 GRILLED BEEF LARGE INTESTINES, SPICY FIRE SAUCE COOKING&EATING SOUNDS MUKBANG",2023-04-11T12:00:38Z,835964,14311,293,"['mukbang', '먹방 asmr', '먹방', 'korean mukbang', 'seafood korean mukbang', 'seafood boil asmr', 'spicy seafood mukbang', 'asmr seafood', 'seafood cooking', 'mukbang seafood pedas', 'asmr 먹방', '팽이버섯 asmr', 'enoki mushroom asmr', 'bigbite', '버섯먹방', 'seafood mukbang', 'chinese food mukbang', '낙지 asmr', '낙지 먹방', '팽이버섯 먹방', 'octopus asmr', 'octopus mukbang', 'ASMR', 'MUKBAMG', 'EATING SOUNDS', '리얼사운드', '咀嚼音', 'asmr eating', 'lesa asmr', 'BEEF LARGE INTESTINES', 'DEACHANG', '대창', '대창 먹방', '통대창', 'eating sounds', 'asmr food', 'most popular food for asmr']"
DgB7OZUzzxg,UCxtLc0Jqq3SKBWlIXM_OC9g,ASMR RAINBOW DESSERTS KOHAKUTO JELLY EDIBLE TOWEL BOBA DRINKS 무지개 디저트 보석 코하쿠토 신기한물 먹방 EATING MUKBANG,2023-04-09T12:23:05Z,400787,4593,173,"['most popular food videos', 'most popular food asmr videos', '벌꿀 먹방', 'galaxy asmr', 'asmr popular food', 'galaxy food', 'ASMR MUKBANG', '지구젤리 먹방', '지구젤리 asmr', 'asmr eating', 'asmr food', 'asmr 먹방', '먹방 asmr', 'asmr rainbow food', 'asmr gummy', 'asmr jello', 'asmr jelly', 'asmr rainbow desserts', 'rainbow dessert asmr', 'rainbow desserts asmr', 'most popular dessert', '무지개 먹방', '컬러 푸드 먹방', 'color food asmr', 'color food mukbnag', '젤리 먹방', 'asmr rainbow dessert', 'most popular food for asmr', 'eating jelly', '젤리먹방', '디저트 먹방']"
eM0w4-yoaYM,UCxtLc0Jqq3SKBWlIXM_OC9g,ASMR RAINBOW DESSERTS 무지개 디저트 RAINBOW DRINKS EYEBALL GUMMY PEEPS MARSHMALLOW JELLY EATING MUKBANG 먹방,2023-04-06T12:00:23Z,2553018,10947,364,"['most popular food videos', 'most popular food asmr videos', '벌꿀 먹방', 'galaxy asmr', 'asmr popular food', 'galaxy food', 'ASMR MUKBANG', '지구젤리 먹방', '지구젤리 asmr', 'asmr eating', 'asmr food', 'asmr 먹방', '먹방 asmr', 'asmr rainbow food', 'asmr gummy', 'asmr jello', 'asmr jelly', 'asmr rainbow desserts', 'rainbow dessert asmr', 'rainbow desserts asmr', 'most popular dessert', '무지개 먹방', '컬러 푸드 먹방', 'color food asmr', 'color food mukbnag', '젤리 먹방', 'asmr rainbow dessert', 'most popular food for asmr', 'eating jelly', '젤리먹방', '디저트 먹방']"
DXOgClJxb90,UCxtLc0Jqq3SKBWlIXM_OC9g,"ASMR GREEN TEA PINK 핑크연두 STRAWBERRY CAKE, ROCK CANDY, MACARONS 녹차 마카롱, 락캔디 EATING SOUNDS MUKBANG 먹방",2023-04-04T11:59:42Z,363801,4719,161,"['asmr eating', 'asmr food', 'asmr 먹방', '먹방 asmr', 'asmr green tea', 'eating green tea', 'green tea eating', 'asmr green foods', 'eating green foods', 'asmr cake', 'eating cake', 'eating green tea desserts', 'chocolate', 'desserts', 'green food', 'asmr green food', '컬러푸드 먹방', '디저트 먹방', 'desserts asmr', 'jelly asmr', 'chocolate asmr', '젤리먹방asmr', 'most popular sweets', '젤리 먹방', 'food asmr', 'jelly noodles', '컬러 푸드 먹방', 'color food asmr', '분홍 먹방', 'asmr mukbang', 'asmr gummy', 'asmr strawberry', 'asmr pink desserts', 'mukbang korean']"
TiSVC-rwYow,UCxtLc0Jqq3SKBWlIXM_OC9g,"ASMR RAW SEAFOOD MUKBANG 꼴뚜기회, 산낙지회, 멍게, 석화 생굴 해산물 먹방 OYSTER, SEA PINEAPPLE OCTOPUS EATING SOUNDS",2023-04-02T12:00:17Z,729407,13164,259,"['さしみ', 'sashimi asmr', 'sashimi mukbang', 'no talking asmr', '연어먹방', 'mukbang korean', '먹방 asmr', 'asmr 먹방', 'seafood asmr', 'salmon asmr', 'salmon sashimi asmr', 'japanese seafood', '회먹방', '회asmr', '해산물 먹방', '해산물 asmr', 'mukbang eating show', 'korean mukbang', '굴먹방 asmr', 'eating osysters', 'asmr seafood', '노토킹 asmr 이팅사운드', 'muckbang seafood', 'exotic food', 'raw oyster mukbang', 'raw oyster asmr', '생굴 asmr', 'مأكولات بحرية', 'カキ', '牡蠣', '바위굴 먹방', 'หอยนางรมยักษ์', 'no talking eating sounds', 'no talking mukbang', 'eating sounds']"
vqBzdbRA12k,UCxtLc0Jqq3SKBWlIXM_OC9g,"ASMR RAINBOW DESSERTS KOHAKUTO TWISTED STICK 무지개 오리 코하쿠토, 레인보우 꽈배기 레고블럭 보석젤리 EATING SOUNDS MUKBANG먹방",2023-03-31T12:00:48Z,1491263,9944,329,"['asmr rainbow desserts', 'no talking', 'asmr eating', 'asmr food', 'asmr 먹방', '먹방 asmr', 'eating sound', 'asmr rainbow food', 'asmr gummy', 'asmr jello', 'asmr jelly', 'asmr unicorn', '젤리 먹방', 'asmr rainbow dessert', 'rainbow dessert asmr', 'rainbow desserts asmr', 'most popular food for asmr', 'most popular dessert', '무지개 먹방', 'asmr macarons', 'asmr macaron', 'asmr', 'eating sounds', '리얼사운드', 'eating jelly', 'mochi asmr', '젤리먹방', '디저트 먹방', '컬러 푸드 먹방', 'color food asmr', 'color food mukbnag', '유니콘 먹방']"
gz62BcCJ_4g,UCxtLc0Jqq3SKBWlIXM_OC9g,ASMR MOST POPULAR TANGHULU 탕후루 먹방 MANGO STRAWBERRY HONEYCOMB CANDIED FRUITS 딸기 망고 벌꿀집 EATING MUKBANG,2023-03-29T12:00:34Z,407207,5685,178,"['CANDIED FRUIT', '탕후루 만드는방법', '딸기 탕후루', 'asmr tanghulu', 'candied fruit', 'ice cracking sounds', 'strawberry tanghulu', 'asmr eating', 'how to make candied fruit', 'how to make tanghulu', '탕후루 만들기', '탕후루 레시피', '탕후루 먹방', '耳のマッサージ', '糖葫芦 asmr', 'asmr 먹방', '먹방 asmr', 'asmr candied fruit', 'candied fruits asmr', 'eating tanghulu', 'strawberry tanghulu asmr', 'asmr honeycomb', 'honeycomb eating', 'most popular food for asmr', '서담 탕후루', '지구젤리 탕후루', '알로에 탕후루', '벌꿀 탕후루', 'tanghulu recipe', 'aloe asmr']"
1BHF9b0S3zY,UCxtLc0Jqq3SKBWlIXM_OC9g,"ASMR RAINBOW DESSERTS 무지개 디저트 팝핑보바 코하쿠토 주사위캔디 신기한물 먹방 POPPING BOBA, KOHAKUTO, DICE CANDY MUKBANG 먹방",2023-03-26T12:00:00Z,1795652,9918,314,"['asmr rainbow desserts', 'no talking', 'asmr eating', 'asmr food', 'asmr 먹방', '먹방 asmr', 'eating sound', 'asmr rainbow food', 'asmr gummy', 'asmr jello', 'asmr jelly', '젤리 먹방', 'asmr rainbow dessert', 'rainbow dessert asmr', 'rainbow desserts asmr', 'most popular food for asmr', 'most popular dessert', '무지개 먹방', 'asmr macaron', 'eating jelly', '젤리먹방', '디저트 먹방', '컬러 푸드 먹방', 'color food asmr', 'color food mukbnag', 'asmr boba', 'eating boba', 'asmr popping boba', 'popping boba asmr', 'asmr rainbow popping boba']"
ReHahrWENuU,UCxtLc0Jqq3SKBWlIXM_OC9g,"ASMR FIRE SALMON, SPICY ENOKI MUSHROOMS, OCTOPUS 불닭 연어회, 매운 버섯, 쭈꾸미 먹방 COOKING&EATING SOUNDS MUKBANG",2023-03-24T12:00:19Z,656300,11914,319,"['mukbang', '먹방 asmr', '먹방', 'korean mukbang', 'seafood korean mukbang', 'seafood boil asmr', 'spicy seafood mukbang', 'asmr seafood', 'seafood cooking', 'mukbang seafood pedas', 'asmr 먹방', '팽이버섯 asmr', 'enoki mushroom asmr', 'bigbite', '버섯먹방', 'seafood mukbang', 'chinese food mukbang', '낙지 asmr', '낙지 먹방', '팽이버섯 먹방', 'octopus asmr', 'octopus mukbang', 'ASMR', 'MUKBAMG', 'EATING SOUNDS', '리얼사운드', '咀嚼音', 'asmr eating', 'lesa asmr', 'BEEF LARGE INTESTINES', 'DEACHANG', '대창', '대창 먹방', '통대창', 'eating sounds', 'asmr food', 'most popular food for asmr']"
lzDT7NvnacE,UCxtLc0Jqq3SKBWlIXM_OC9g,"RAINBOW DESSERTS 직접 만든 무지개 디저트 DIY PUZZLE NIK-L-NIPS HONEY JELLY, KOHAKUTO EATING DRINKING SOUNDS 먹방",2023-03-22T12:00:28Z,628036,6352,271,"['asmr dessert', 'jelly asmr', '젤리 먹방', 'asmr eating', 'mukbang korean', 'asmr mukbang', '디저트 먹방', '색깔먹방', 'jelly balls', 'asmr food', 'asmr 먹방', '먹방 asmr', 'most popular dessert', 'asmr edible', '컬러푸드 먹방', 'most popular food for asmr', 'color food asmr', 'asmr rainbow food', 'asmr jelly', 'asmr rainbow dessert', 'asmr rainbow desserts', 'rainbow dessert asmr', '무지개 먹방', 'eating jelly', '젤리먹방', '컬러 푸드 먹방', 'eating sounds', 'mukbang', 'asmr gummy', 'asmr jello', 'color food mukbnag', 'desserts', 'eating rainbow popping boba']"
ezpvnBx9tZA,UCxtLc0Jqq3SKBWlIXM_OC9g,"ASMR RAINBOW DESSERTS EDIBLE CRAYONS 무지개 디저트 크레파스 LEGO NIK-L-NIP 레고 닉클립, 먹는 학용품, 떡 EATING MUKBANG 먹방",2023-03-19T12:00:34Z,1556779,9952,308,"['jane asmr rainbow desserts', 'asmr rainbow desserts', 'asmr eating', 'asmr food', 'asmr 먹방', '먹방 asmr', 'asmr rainbow food', 'asmr jello', 'asmr jelly', '젤리 먹방', 'asmr rainbow dessert', 'rainbow dessert asmr', 'rainbow desserts asmr', 'most popular food for asmr', 'most popular dessert', '무지개 먹방', 'edible crayon', 'wax bottle', 'wax bottle candy', '닉클립 스틱', '왁스병', 'school supplies', '먹는 학용품', '학용품 먹방', 'eating jelly', '젤리먹방', '디저트 먹방', 'color food asmr', 'color food mukbnag', 'asmr wax bottles', 'eating wax bottles', '닉클립 먹방']"
pR2laCEp6J4,UCxtLc0Jqq3SKBWlIXM_OC9g,"ASMR CHEESE BALLS, SPICY ENOKI MUSHROOM, CHEETOS CHICKEN MOZZARELLA STICK COOKING&EATING MUKBANG 먹방",2023-03-17T12:00:43Z,501861,9716,238,"['뿌링클 치즈볼 치킨', '뿌링클 먹방', '뿌링클 치즈볼', '뿌링클 치킨 asmr', 'BHC치킨 먹방', 'BHC치킨 asmr', '뿌링클 asmr', '뿌링클asmr', '치즈볼 먹방', '치킨 먹방', 'Korean fried chicken Mukbang', 'korean chicken mukbang', '리얼사운드 먹방', 'mukbang', 'mukbang korean', 'asmr먹방', '먹방 asmr', '먹방유튜버', 'korean mukbang', 'asmr eating', 'eating sound', 'mukbang sound', '치킨 asmr', 'eating sounds', 'asmr chicken', 'yt:cc=on', 'cheetos asmr', 'cheetos asmr cheese', 'cheetos asmr mukbang', 'cheetos asmr no talking', '치즈스틱 asmr', 'asmr fried hot cheetos', 'asmr fried chicken cheetos', 'cheese asmr']"
_vQUpMUT_3Y,UCxtLc0Jqq3SKBWlIXM_OC9g,"ASMR WATERMELON DESSERTS 직접 만든 수박디저트 먹방 RAINBOW KOHAKUTO, PUDDING JELLY, EDIBLE CUPS EATING MUKBANG",2023-03-15T12:00:22Z,948356,6655,259,"['asmr dessert', 'jelly asmr', '젤리 먹방', 'asmr eating', 'mukbang korean', 'asmr mukbang', '디저트 먹방', '색깔먹방', 'jelly balls', 'asmr food', 'asmr 먹방', '먹방 asmr', 'most popular dessert', 'asmr edible', 'green desserts asmr', 'green food mukbang', 'watermelon dessert', 'watermelon asmr', 'most popular food for asmr', 'color food asmr', 'asmr jelly', 'asmr rainbow desserts', 'eating jelly', '젤리먹방', 'jelly eating sounds', 'jello food', 'most popular sweets', 'asmr red food', '빨간색 먹방', 'asmr gummy', 'asmr jello', 'big bites', 'Eating Sounds']"
IgvYIfVa_fQ,UCxtLc0Jqq3SKBWlIXM_OC9g,"ASMR RAINBOW DESSERTS 무지개 큐브, 장화음료, 코하쿠토, 먹는 색연필 먹방 CUBE CHEESE, KOHAKUTO DRINKING SOUNDS MUKBANG",2023-03-12T12:00:19Z,3347010,16502,476,"['먹방', '디저트 먹방', '마카롱 먹방', '초콜릿 먹방', '과일먹방', '젤리 먹방', '벌꿀집 먹방', '꿀젤리 asmr', '디저트 먹방 asmr', 'asmr eating', 'asmr food', 'asmr 먹방', '먹방 asmr', 'asmr rainbow food', 'asmr gummy', 'asmr jello', 'asmr jelly', 'asmr unicorn', 'asmr rainbow dessert', 'asmr rainbow desserts', 'rainbow desserts asmr', 'most popular food for asmr', 'most popular dessert', '무지개 먹방', 'eating jelly', '젤리먹방', '컬러 푸드 먹방', 'color food asmr', 'color food mukbnag', 'jelly asmr', 'food asmr', 'asmr dessert', 'mukbang korean', 'asmr mukbang', 'jelly balls', 'asmr edible']"
FUT1U1_mAi4,UCxtLc0Jqq3SKBWlIXM_OC9g,"ASMR DEACHANG & BULDAK WRAP 바삭 구운 통대창, 불닭볶음면쌈 먹방 GRILLED BEEF LARGE INTESTINES EATING KOREAN MUKBANG",2023-03-08T12:00:09Z,1048878,15781,292,"['mukbang', '먹방 asmr', '먹방', 'korean mukbang', 'seafood korean mukbang', 'seafood boil asmr', 'spicy seafood mukbang', 'asmr seafood', 'seafood cooking', 'mukbang seafood pedas', 'asmr 먹방', '팽이버섯 asmr', 'enoki mushroom asmr', 'bigbite', '버섯먹방', 'seafood mukbang', 'chinese food mukbang', '낙지 asmr', '낙지 먹방', '팽이버섯 먹방', 'octopus asmr', 'octopus mukbang', 'ASMR', 'MUKBAMG', 'EATING SOUNDS', '리얼사운드', '咀嚼音', 'asmr eating', 'lesa asmr', 'BEEF LARGE INTESTINES', 'DEACHANG', '대창', '대창 먹방', '통대창', 'eating sounds', 'asmr food', 'most popular food for asmr']"
SrMGoRDoj3Y,UCxtLc0Jqq3SKBWlIXM_OC9g,"RAINBOW KOHAKUTO, NIK-L-NIPS HONEY JELLY 무지개 꿀젤리 닉클립 COLOR BALLS CHEESE CAKE EATING SOUNDS MUKBANG먹방",2023-03-06T12:00:25Z,1109947,8396,250,"['asmr eating', 'asmr food', 'asmr 먹방', '먹방 asmr', 'asmr rainbow food', 'asmr gummy', 'asmr jello', 'asmr jelly', 'asmr unicorn', '젤리 먹방', 'asmr rainbow dessert', 'asmr rainbow desserts', 'rainbow dessert asmr', 'rainbow desserts asmr', 'asmr boba', 'most popular food for asmr', 'most popular dessert', '무지개 먹방', '젤리먹방', '디저트 먹방', '컬러 푸드 먹방', 'color food asmr', 'color food mukbnag', 'jelly asmr', 'jello food', 'food asmr', 'asmr dessert', 'mukbang korean', 'asmr 이팅사운드', 'asmr mukbang', 'eating sounds', 'mukbang', '컬러푸드 먹방']"
uTfQkpHqGZg,UCxtLc0Jqq3SKBWlIXM_OC9g,"ASMR RAINBOW JELLO SHOOTER, BLUE HONEYCOMB 무지개 젤로슈터, 파란꿀, 레인보우 팝핑보바 GUMMY EATING SOUNDS MUKBANG 먹방",2023-03-03T12:00:48Z,878049,6821,215,"['asmr rainbow desserts', 'asmr eating', 'asmr food', 'asmr 먹방', '먹방 asmr', 'asmr rainbow food', 'asmr gummy', 'asmr jello', 'asmr jelly', '젤리 먹방', 'asmr rainbow dessert', 'rainbow dessert asmr', 'rainbow desserts asmr', '무지개 먹방', 'eating jelly', '젤리먹방', '디저트 먹방', '컬러 푸드 먹방', 'color food asmr', 'color food mukbnag', 'DONA', 'jelly asmr', 'jello food', 'asmr dessert', 'mukbang korean', 'asmr mukbang', 'jelly eating sounds', 'food asmr', 'asmr unicorn', '파란 음식', '블루 음식', '파란색 디저트', '파란색 음식 먹방', 'blue food', 'blue desserts']"
MYBZpDRFK-c,UCxtLc0Jqq3SKBWlIXM_OC9g,"ASMR SEAFOOD BOIL LOBSTER TAIL 미국식 해물찜 먹방 *랍스터, 새우, 꽃게, 홍합, 전복  CRAB, SHRIMP, ABALONE EATING MUKBANG",2023-03-01T12:00:18Z,664106,11702,221,"['korean mukbang', '리얼사운드', '해물찜', 'braised spicy seafood', '해물찜 먹방', '해물찜 레시피', '해물찜 asmr', '해물찜 먹방 asmr', 'braised spicy seafood mukbang', 'seafood korean mukbang', 'seafood boil asmr', 'seafood boil mukbang', '海鮮料理', 'เกาหลี', 'hàn quốc', 'đồ ăn biển', 'อาหารทะเล', '조개찜', 'spicy seafood mukbang', '해물찜 만들기', '매운 해물찜', 'asmr seafood', '해산물먹방', '해산물요리', '해물찜레시피', 'seafood recipe', 'seafood cooking', 'mukbang seafood pedas', 'asmr 먹방', '먹방 asmr', 'bigbite', '버섯먹방', 'seafood asmr', 'seafood mukbang', 'chinese food mukbang']"
n6Jvyg47xqs,UCxtLc0Jqq3SKBWlIXM_OC9g,"ASMR RAINBOW KOHAKUTO, DIY NIK-L-NIP, STRAWBERRY TANGHULU 무지개 코하쿠토 치즈젤리 닉클립 탕후루 먹방 EATING MUKBANG",2023-02-26T12:00:24Z,1262022,8509,223,"['asmr dessert', 'jelly asmr', '젤리 먹방', 'asmr eating', 'mukbang korean', 'asmr mukbang', '디저트 먹방', '색깔먹방', 'jelly balls', 'asmr food', 'asmr 먹방', '먹방 asmr', 'most popular dessert', 'asmr edible', '컬러푸드 먹방', 'most popular food for asmr', 'color food asmr', 'asmr rainbow food', 'asmr jelly', 'asmr rainbow dessert', 'asmr rainbow desserts', 'rainbow dessert asmr', 'rainbow desserts asmr', '무지개 먹방', 'eating jelly', '젤리먹방', '컬러 푸드 먹방', 'eating sounds', 'mukbang', 'asmr gummy', 'asmr jello', 'asmr boba', 'color food mukbnag', 'desserts']"
