영상Id,채널Id,영상제목,업로드날짜,조회수,좋아요,댓글,해시태그
TUwc_5S7Iyk,UCOv1v2iptqYMVEwLAIUOhPw,국내 딱 한곳! 80세 할아버지의 천연기념물 원앙새 농장 최초공개~!,2023-03-07T09:00:24Z,298618,4612,186,
zIhOCzay5d8,UCOv1v2iptqYMVEwLAIUOhPw,자연에서 희귀한 왕사슴벌레 대박 채집기~!,2023-03-06T09:00:36Z,51078,770,68,
TR9p3jh9xD0,UCOv1v2iptqYMVEwLAIUOhPw,1년 방치된 흙에 물을 부으면 생기는 일...(놀라운 결과),2023-03-04T09:00:29Z,431477,4029,300,"['정브르 2년건조된 흙', '트리옵스', '긴꼬리투구새우', '정브르', '정브르 풍년새우', '씨몽키', '정브르 씨몽키']"
JS3wYw3jNL0,UCOv1v2iptqYMVEwLAIUOhPw,아장아장 아기 바위너구리가 태어났어요! 심장 부여잡고 보세요ㅠㅠ,2023-03-03T09:00:18Z,895897,9689,349,"['정브르', '아프리카쿼카', '바위너구리', '쿼카']"
gsceqXb3gos,UCOv1v2iptqYMVEwLAIUOhPw,아기 사탄도마뱀이 부화 했어요!! 젤리개구리까지 성공해버린 회사원,2023-03-02T09:00:27Z,64512,1077,42,
svd-wGGLAoU,UCOv1v2iptqYMVEwLAIUOhPw,역대급 괴물가재 수백마리가 나타났다!?! 직접 잡아보니..ㅎㄷㄷ,2023-02-28T09:00:35Z,240785,2052,128,
V6-QSrAc0L4,UCOv1v2iptqYMVEwLAIUOhPw,"추억의 장소, 청계천 애완동물거리는 지금 어떻게 변했을까??",2023-02-26T09:00:24Z,346881,3719,399,
8r4fJrn6qYo,UCOv1v2iptqYMVEwLAIUOhPw,최상위 포식자! 아나콘다 물괴기를 잡았습니다...대박이다!!,2023-02-25T09:00:07Z,58828,921,55,
rAxvW_pfvhU,UCOv1v2iptqYMVEwLAIUOhPw,유기동물 보살피는 미모의 여사장님과 동물들의 사연..,2023-02-23T09:00:26Z,280972,3932,289,
dcKbZSzn2SA,UCOv1v2iptqYMVEwLAIUOhPw,정직한 어부 유튜버의 하루 수익은 얼마일까?,2023-02-22T09:00:29Z,128744,1550,82,
gnUuVrZWFqY,UCOv1v2iptqYMVEwLAIUOhPw,생물에 미쳐버린 베트남 헌터 집에는 어떤 생물이 있을까요?,2023-02-21T09:00:23Z,45193,675,46,
GXzOPO8Z6jU,UCOv1v2iptqYMVEwLAIUOhPw,드디어 잡았다!! 물리면 바로 황천길로 간다는데...!?위험한 생물 채집기,2023-02-19T09:00:08Z,64456,907,58,
HzZmWm5sroQ,UCOv1v2iptqYMVEwLAIUOhPw,괴물거미등장!! 미친거아니야...베트남 계곡에서 괴물들이 득실득실합니다..,2023-02-18T09:00:20Z,58568,984,63,
j3WB9jAvHYc,UCOv1v2iptqYMVEwLAIUOhPw,베트남 정글에서 600w 전구를 켜놓으면 생기는 일,2023-02-16T09:00:23Z,69761,1029,76,
dliZLSZQeBY,UCOv1v2iptqYMVEwLAIUOhPw,베트남 정글에서 나무를 뜯으면 생기는 일...,2023-02-15T09:00:31Z,86165,1092,71,
prWleIvcERY,UCOv1v2iptqYMVEwLAIUOhPw,아마존 개미 자칫해서 밟으면 죽을수 있다?,2023-02-15T03:00:32Z,37094,690,15,
1nrv92-Jpyw,UCOv1v2iptqYMVEwLAIUOhPw,논란이 된 SNS영상 아시나요..? 제가 직접 타란튤라를 물에 넣어봤는데....?!!!,2023-02-13T09:00:01Z,171541,1983,123,
l0eCgq-Yogw,UCOv1v2iptqYMVEwLAIUOhPw,아마존 전설의 물고기 공짜로 잡는 방법ㅋㅋ,2023-02-12T09:00:33Z,55577,770,17,
55isjkObGFM,UCOv1v2iptqYMVEwLAIUOhPw,직원들만 다니는 아쿠아리움 비밀공간 공개!! 멸종위기종들이 가득하네..!?,2023-02-11T09:00:43Z,486056,3116,212,
qXD-SsUh6A0,UCOv1v2iptqYMVEwLAIUOhPw,지금의 구피천은 어떠한 변화가 있을까요? 여러분 보시면 꼭 부탁드립니다..!!!!!,2023-02-10T09:00:39Z,82991,1211,103,
Bb5QZE_G9vM,UCOv1v2iptqYMVEwLAIUOhPw,국내 최초공개! 이거 실제모습이 어이없게 귀여워 미치겠네요..!!!,2023-02-09T09:00:10Z,104722,2195,123,"['정브르', 'blacknosesheep', '블랙노즈쉽', '정브르 슈빌', '슈빌', 'shoebill', '정브르 공룡의후예']"
wCwfGn5D63g,UCOv1v2iptqYMVEwLAIUOhPw,거대 바퀴벌레 옮기다가 생긴 일   ㄷㄷ,2023-02-08T09:00:38Z,54495,1152,63,
QWJGPyDbsVM,UCOv1v2iptqYMVEwLAIUOhPw,소형 가물치 번식도전! 과연 성공할 수 있을까요..!?!,2023-02-07T09:00:13Z,95101,1428,79,
o-pQgqDLHZo,UCOv1v2iptqYMVEwLAIUOhPw,"아기수달에게 새로운 가족이 생겼어요! with랍스터,전복,미꾸라지",2023-02-06T09:00:32Z,192105,2209,93,"['정브르 수달', '정브르 이웃집수달', '정브르 모카', '모카', '돌체', '라떼', '정브르 돌체']"
isw1Z_MkVAY,UCOv1v2iptqYMVEwLAIUOhPw,울프독 키우는 여성구독자님 힘 쎄시네요..입을 쫙 벌려서 보여주셨는데..ㄷㄷ,2023-02-04T09:00:23Z,545261,5035,397,"['정브르', '정브르 울프독', '울프독']"
ggO-xgIOX0o,UCOv1v2iptqYMVEwLAIUOhPw,팔 다리가 찢겨나간 우파루파는 100% 재생이 될까? (심장 뇌까지...ㄷㄷ),2023-02-03T09:00:24Z,260045,2887,159,"['정브르 우파루파', '우파루파', '아홀로틀', '우파루파 신비한능력', '절단된다리', '재생하는우파루파', '정브르 아홀로틀']"
X2d0TqnN5KI,UCOv1v2iptqYMVEwLAIUOhPw,팬티만 입고 해도 되는 빙어낚시!? 빙어의 비밀을 알아냈습니다,2023-02-01T09:00:30Z,63716,937,112,"['정브르', '빙어', '빙어의 비밀']"
vu9DgfMFoc0,UCOv1v2iptqYMVEwLAIUOhPw,초등학교 앞에서 팔던 추억의 병아리 비밀을 알아냈습니다.,2023-01-31T08:30:14Z,963887,7490,708,"['정브르', '추억의병아리', '문방구병아리', '정브르 병아리']"
92FdPLOmQtI,UCOv1v2iptqYMVEwLAIUOhPw,포악한 거북이 등껍질에 악성이끼를 칫솔로 속 시원하게 제거해주었다.,2023-01-29T09:00:03Z,231345,1836,105,
db4wCUMOKa8,UCOv1v2iptqYMVEwLAIUOhPw,대학생 자취방에 놀라운광경! 역대급 킹물치를 만났는데..ㄷㄷ,2023-01-28T09:00:23Z,129825,1457,109,"['정브르', '정브로', '가물치', '정브르 가물치']"
nUqOHVkX80o,UCOv1v2iptqYMVEwLAIUOhPw,겨울철 야산에서 사슴벌레 잡아 키우기!! 뽑아도 뽑아도 계속 나온다!,2023-01-27T09:00:34Z,48889,791,77,
43qS57sBUDg,UCOv1v2iptqYMVEwLAIUOhPw,강원도 좁은계류에서 잡은 엄청난 외래종!! 대물들이 널려있다..!?!,2023-01-26T08:30:00Z,114699,1511,147,
l_Ic60lCOSg,UCOv1v2iptqYMVEwLAIUOhPw,"최강추위 영하 17도, 얼음 깨부수고 최고급어종을 시원하게 잡아봤습니다!!",2023-01-24T02:30:30Z,114955,1435,103,"['정브르 족대질', '최고급어종', '최강한파', '최강추위', '한파특보', '겨울천렵', '겨울 족대질', '정브르', '정브로']"
_fqhDdkUN7c,UCOv1v2iptqYMVEwLAIUOhPw,20cm 괴물송사리 드디어 입양~!! 1마리에 10만원 살벌하네요ㄷㄷ,2023-01-22T08:30:13Z,300763,2624,89,
lZKYWoOGhI4,UCOv1v2iptqYMVEwLAIUOhPw,차 살돈으로 입양한 용도마뱀 번식비법 최초공개!! 그만 물어봐주세요 제발,2023-01-21T08:00:27Z,218741,2125,107,
5O2pzT9NGb0,UCOv1v2iptqYMVEwLAIUOhPw,초대왕 바퀴벌레를 왕사마귀에게 줘보았다.,2023-01-20T08:00:03Z,149958,1897,181,
fxqA4kOYdX4,UCOv1v2iptqYMVEwLAIUOhPw,합의결혼 시키려고 유튜버 집에 찾아갔는데...생물들 상태가..,2023-01-18T09:00:19Z,481769,5112,252,
1aoOeLHXhqg,UCOv1v2iptqYMVEwLAIUOhPw,"1급수 계곡에서 얼음낚시, 어창을 가득 채우는 재미가 쏠쏠~~대물이다!!",2023-01-17T09:30:00Z,45425,860,40,
tdsNchtSuCA,UCOv1v2iptqYMVEwLAIUOhPw,아마존 개미에게 오줌을 주면 생기는 일...,2023-01-15T01:31:28Z,55252,973,54,"['정브르 아마존', '아마존 개미', '헌터퐝 정브르', '헌터퐝 아마존', '아마존 정글', '총알개미', '잎꾼개미', '군대개미', '정브르 개미', '개미에게 오줌을 주면 생기는 일', '개미실험']"
EJaeVU2jghA,UCOv1v2iptqYMVEwLAIUOhPw,아기물범이 태어났어요! 꿈틀꿈틀 첫 수영 실력은 어떨까요~!??,2023-01-13T08:00:04Z,497581,5267,183,"['정브르 아기물범', '정브르 아기펭귄', '아기물범수영실력', '아기물범수영', '정브르 아기동물', '정브르 수달', '아기수달', '정브르 아기수달']"
XU-Glpl8_1E,UCOv1v2iptqYMVEwLAIUOhPw,얼음송어낚시 하다가 실제로 생긴 일..ㅠㅠ,2023-01-11T09:00:24Z,124509,1542,99,
Mebnvrmt8yQ,UCOv1v2iptqYMVEwLAIUOhPw,타란튤라 재테크 1달 안에 어떻게 얼마나 벌 수 있을까??,2023-01-10T09:00:10Z,196049,1244,167,
W9t8SDH95QM,UCOv1v2iptqYMVEwLAIUOhPw,세계에서 가장 작다는 미국너구리를 만나러갔는데...ㄷㄷ 무슨일이 있었을까?,2023-01-07T09:00:12Z,56322,921,42,"['정브르', '정브르 라쿤', '정브르 너구리', '정브르 랄라']"
OG9Jfhw6IC0,UCOv1v2iptqYMVEwLAIUOhPw,※심쿵주의) 비현실적인 용도마뱀과 억울한 개구리 소개영상,2023-01-06T09:00:12Z,80397,1068,54,
sfniy3lLrZY,UCOv1v2iptqYMVEwLAIUOhPw,7000마리 불개미 군단이 멸망 직전입니다...도와주세요ㅠㅠ,2023-01-04T09:00:34Z,218916,2543,143,
gf2af6wbpRE,UCOv1v2iptqYMVEwLAIUOhPw,다람쥐가 도토리를 좋아 할 수 밖에 없는 이유는...?,2023-01-03T08:00:24Z,320550,3377,347,
qxItD-eMInY,UCOv1v2iptqYMVEwLAIUOhPw,너무 무거워서 돌 인줄 알았는데...알고보니 괴물들이 잡혔다!!,2023-01-01T09:00:21Z,71420,1040,50,
SZ5OscNsYjY,UCOv1v2iptqYMVEwLAIUOhPw,차 살돈으로도 못사는 새로운 용도마뱀을 찾았다. 안 보시면 후회합니다..ㄷㄷ,2022-12-31T09:30:04Z,484496,3977,172,"['sungazer lizard', 'realistic dragon lizard', '거들테일아르마딜로 리자드', '정브르 용도마뱀', '정브르']"
bxhEgm9jR74,UCOv1v2iptqYMVEwLAIUOhPw,전문가도 못 잡는 진짜 초희귀종을 잡았다!? 팔면 1마리 100만원...?,2022-12-30T09:30:06Z,222574,1348,62,
1M8biI6HAcg,UCOv1v2iptqYMVEwLAIUOhPw,미국 커플집 초대 받아 갔더니...? 부럽다...뜨헉!!,2022-12-29T09:00:01Z,45678,653,40,
Oijg9PkklTg,UCOv1v2iptqYMVEwLAIUOhPw,미국 유명한 파충류 엑스포에서는 어떤 동물을 팔까요??,2022-12-28T08:30:10Z,61505,1148,64,
#NAME?,UCOv1v2iptqYMVEwLAIUOhPw,이게 바로 노다지!?! 한가득 잡아도 넘치고 넘치네요..ㄷㄷ,2022-12-26T09:00:00Z,85307,887,35,
qEpZr8JhO-g,UCOv1v2iptqYMVEwLAIUOhPw,미국 계곡에  3000원 비닐통발을 넣으면 어떤게 잡힐까??,2022-12-24T10:00:23Z,259027,1859,134,
RnlCyhyHlRg,UCOv1v2iptqYMVEwLAIUOhPw,유명한 미국 아쿠아리움은 어떻게 되어있을까??,2022-12-23T08:00:10Z,568647,3646,201,
Q8MS5YYSoFc,UCOv1v2iptqYMVEwLAIUOhPw,미국의 유명한 동물원은 어떻게 되어있을까?? (엄청 규모큼;;),2022-12-21T09:00:17Z,170775,1437,95,
j6UHLhydq34,UCOv1v2iptqYMVEwLAIUOhPw,세계에서 가장 큰 바퀴벌레 키우는 남자..,2022-12-20T09:00:19Z,131358,2109,141,
5kRDoFe6dzc,UCOv1v2iptqYMVEwLAIUOhPw,오랜만에 샵에서 생방ㅋㅋ,2022-12-18T12:50:08Z,15850,345,27,
CICxAzhKtkg,UCOv1v2iptqYMVEwLAIUOhPw,※놀람주의※미국 부부 가정집에 방문했는데..보시면 압니다..ㄷㄷ,2022-12-18T09:00:11Z,74316,1029,48,
hqGSt9zj4n4,UCOv1v2iptqYMVEwLAIUOhPw,유명한 미국 이색동물 샵에서는 어떤것들을 팔까?ㄷㄷ,2022-12-17T09:00:16Z,117806,1516,61,
c4kUa0BTHLw,UCOv1v2iptqYMVEwLAIUOhPw,미국의 시골 수로에는 어떤 생물들이 살까?,2022-12-16T08:30:12Z,84341,992,55,
VvEqpr4-NAg,UCOv1v2iptqYMVEwLAIUOhPw,1마리에 1000만원 야생 고대어를 잡았다!!! 살아있는 화석까지 발견!?!,2022-12-14T08:30:06Z,73701,1040,41,
tnw7zJM69EA,UCOv1v2iptqYMVEwLAIUOhPw,아무도 없는 깊은 산 속 썩은나무를 들춰보니...?! 희귀종들이 나온다!?,2022-12-13T08:15:02Z,39397,681,38,
ug-0yIMEM1I,UCOv1v2iptqYMVEwLAIUOhPw,30년만에 드디어 찾았다!! 모두가 경악할만한 비쥬얼의 원시생물!?! 대박....,2022-12-11T08:00:31Z,48437,1014,56,"['원시생물', '정브르', '스탬프트랩도어', 'stamptrapdoor', 'trapdoorwild', 'trapdoorspiderwild']"
4D3ZkmELLyM,UCOv1v2iptqYMVEwLAIUOhPw,"1마리에 수십만원인데 지천에 널렸다!! 다 합치면 수백만원!? (맨손잡기,통발설치)",2022-12-10T07:00:01Z,384535,3209,88,
6fJHhWhK_1o,UCwl9OALh8IMwSv_kFdHlMDA,충격...시장 슈가글라이더는 대체 얼마일까??,2023-05-02T08:23:58Z,20537,442,68,"['슈가글라이더', '돈', '대체', '얼마일까', '비용', '시장', '반려동물', '야생동물', '동물', '다흑']"
2xQZp2TAA_I,UCwl9OALh8IMwSv_kFdHlMDA,아..눈뗀사이 물림사고가 발생했습니다. 1년을 기다렸는데 한순간에 찢기네요,2023-04-27T08:30:28Z,90446,917,61,"['타란', '거미', '절지류', '다흑', '사고', '피해', '독거미', '타란튤라']"
a6RjUejdIu0,UCwl9OALh8IMwSv_kFdHlMDA,시청자가 괴물을 주고선 사라졌습니다. 쥐까지 잡아먹는다는 괴물개구리를 받았네요 ㅋㅋㅋ,2023-04-25T07:20:52Z,115816,1365,137,"['개구리', '황소개구리', '시청자', '황소', '시바견', '강아지', '시바', '반려동물', '다흑', '투척', '전달', '기증']"
nZjBNfSuFGw,UCwl9OALh8IMwSv_kFdHlMDA,봄철 황소개구리의 뱃속을 열어봤더니.... 최소 4~5천마리가 나옵니다. 무조건 지금이 기회입니다,2023-04-24T08:22:35Z,57008,692,67,"['다흑', '외래종', '개구리', '황소개구리', '올챙이', '다흑님', '더맨불스', '자산먹보', '외래종퇴치', '퇴치', '저수지', '낚시', '통발', '알']"
_K9jbpch7RU,UCwl9OALh8IMwSv_kFdHlMDA,줄경사가 터졌어요!!아기여우 3쌍둥이가 태어났는데...너무 귀엽네요??,2023-04-23T04:07:32Z,52518,909,40,"['여우', '아기동물', '동물농장', '대전', '마리앤쥬', '다흑', '반려동물', '귀여운', '귀엽']"
HEMR861DPYA,UCwl9OALh8IMwSv_kFdHlMDA,아기수달은 대체 얼마일까??ㅋㅋ 측정불가의 귀여움과 가치의 아기수달탄생,2023-04-22T05:00:57Z,366765,4650,245,"['수달', '아기', '모카', '아기수달', '이웃집', '이웃집수달', '다흑', '대체', '얼마일까']"
Rk92e1IFBRk,UCwl9OALh8IMwSv_kFdHlMDA,어르신이 눈물까지 보이며 찾아오셨습니다. 이친구들의 주인을 찾습니다.,2023-04-21T08:34:46Z,63888,1248,139,"['다흑', '야생동물', '반려동물', '분양', '주인', '무료']"
BMS1VEuLU7s,UCwl9OALh8IMwSv_kFdHlMDA,노동력 끝판ㅋㅋ 콜덕은 대체 얼마일까??,2023-04-20T08:43:41Z,159331,1545,158,"['콜덕', '오리', '도시', '도시오리', '다흑', '조류', '반려조', '대체', '가격', '얼마', '비용', '얼마일까']"
uF5OhX2ipPk,UCwl9OALh8IMwSv_kFdHlMDA,미춋다..!! 8쌍둥이가 갑자기 태어났어요!! 너무 귀여운데요??,2023-04-19T07:58:43Z,78662,1169,59,"['수달', '동물', '페럿', '비슷한', '외형', '족제비', '아기동물', '새끼다', '새끼', '새끼동물', '귀여운', '깜찍한', '다흑', '유튜브', '대전', '마리앤쥬', '여우']"
bNvdwGp5Tgw,UCwl9OALh8IMwSv_kFdHlMDA,두꺼비에게 기생충약을 먹이면 생기는일,2023-04-16T04:39:16Z,68346,965,163,"['두꺼비', '다흑', '밥도둑', '기생충', '소면', '야생동물', '반려동물', '개구리', '역대', '시원한', '시원해지는']"
fHehoMgiUw8,UCwl9OALh8IMwSv_kFdHlMDA,말실수 한번에 드래곤 200마리를 받아버렸네요.... 큰일났습니다....,2023-04-15T09:11:21Z,82845,1044,91,"['도마뱀', '돈', '비용', '파충류', '수입', '다흑', '비어디', '드래곤']"
dmujttfNJVc,UCwl9OALh8IMwSv_kFdHlMDA,코코넛크랩을 물속에 넣으면 어떻게되는지 아시나요?? 하지말라는건 하지맙시다,2023-04-12T08:41:34Z,283953,2171,244,"['코코넛크랩', '게', '갑각류', '가재', '다흑', '동물', '유튜브', '요리', '먹방', '코코넛', '정글의법칙']"
xPnCfEVmMsE,UCwl9OALh8IMwSv_kFdHlMDA,뱀먹이 받으러갔다가 생긴일 ㅋㅋㅋㅋ,2023-04-11T08:23:44Z,218251,2470,223,"['치킨', '병아리', '닭', '메추리', '알', '메추리알', '다흑', '새', '조류', '동물', '반려동물', '아기동물', '귀여운', '귀엽']"
w7pUlKF0bH4,UCwl9OALh8IMwSv_kFdHlMDA,사슴벌레 5마리에 1천만원ㅋㅋㅋ농담같겠지만 사실입니다. 23년 사슴벌레는 대체 얼마일까??,2023-04-10T09:04:22Z,38870,517,122,"['키라', '인천', '돈', '비용', '가격', '사슴벌레', '곤충', '왕', '왕사슴벌레', '반려', '반려곤충', '투자', '번식']"
tTvq3QFDGTs,UCwl9OALh8IMwSv_kFdHlMDA,입양예약까지 해야한다는 끝판왕 토끼집사를 만났습니다. 분양가격이 살벌하지만 진짜 대박이네요.....,2023-04-09T07:33:48Z,121389,1628,138,"['토끼', '드워프', '드워프토끼', '네덜란드', '네덜란드드워프', '반려동물', '동물', '토깽이', '바니', '버니', '다흑', '강형욱']"
XvCEnZF8ceE,UCwl9OALh8IMwSv_kFdHlMDA,개인이 키워도 된다고?? 카피바라는 대체 얼마일까??,2023-04-08T07:22:25Z,753658,5845,481,"['카피바라', '광스타', '비바리움', '대체', '얼마일까', '돈', '친화력', '귀여운', '다흑', '대구', '네이처', '네이쳐파크', '유튜브', '영상']"
PXRgl1oZWUo,UCwl9OALh8IMwSv_kFdHlMDA,가오리의 독침을 자르면 어떻게될까..?,2023-04-07T07:26:02Z,118383,899,59,"['가오리', '바다', '해수인', '해수', '생물인', '물고기', '독침', '제거', '유튜브', '과학', '인기', '동영상', '야생동물', '반려동물']"
BTLHNrEaNOU,UCwl9OALh8IMwSv_kFdHlMDA,거북이에게 선인장을 먹이는방법을아시나요?? 도전해봤더니ㅋㅋ,2023-04-05T08:05:43Z,142355,1313,120,"['거북이', '먹방', '선인장', '반려동물', '음식', '괴식', '다흑', '파충류']"
2Pob8PUHzJI,UCwl9OALh8IMwSv_kFdHlMDA,맹독충 남가뢰를 수십만 불개미밭에 넣으면...??,2023-04-04T07:26:37Z,52944,712,57,"['개미', '불개미', '곤충', '가뢰', '봄벌레', '꽃축제', '벚꽃축제', '꽃벌레', '해충', '맹독', '먹방']"
KbMh4MvwrP8,UCwl9OALh8IMwSv_kFdHlMDA,사슴 수만마리가 길가를 덮었습니다... 발로차고 뿔로 들이받지만 사람들이 계속오네요ㅋㅋㅋ,2023-04-03T08:41:16Z,27255,517,72,"['사슴', '일본', '다흑', '여행', '럭키스타', '오사카', '동물', '야생동물', '애니벌', '애니멀', '유튜브', '영상', '동영상', '이슈']"
CfTGE4Y5uao,UCwl9OALh8IMwSv_kFdHlMDA,조심하세요!! 맹독충 수천마리가 다닙니다...만지는순간 큰일나는 맹독충을 아시나요?,2023-04-01T07:05:34Z,86470,1037,110,"['맹독', '독충', '맹독충', '벌레', '벚꽃', '꽃놀이', '해충', '다흑', '곤충', '유튜브', '이슈']"
9cdT4WWxkZo,UCwl9OALh8IMwSv_kFdHlMDA,논두렁마다 가득한 투명내장의 정체를 아시나요?ㄷㄷ 도롱뇽 올챙이들이 죄다 죽어나가길래 싹 걷어줬습니다.,2023-03-31T09:15:08Z,113020,1114,97,"['논', '연못', '도롱뇽', '제발', '제발돼라', '올챙이', '구조', '구출', '논두렁', '밭', '다흑', '동물', '봄', '내장']"
OWRrVpqepVg,UCwl9OALh8IMwSv_kFdHlMDA,가정집 파괴신... 날아다니는 중고차 금강앵무는 대체 얼마일까??,2023-03-29T08:11:04Z,203325,1795,192,"['얼마', '비용', '돈', '금강', '앵무', '금강앵무', '윙', '윙스', '패밀리', '윙스패밀리', '앵무새', '다흑', '반려조', '반려동물', '유튜브', '영상', '인기', '이슈']"
BqIAv8p6npk,UCwl9OALh8IMwSv_kFdHlMDA,한강에 무슨일이죠..수백만 괴생물체가 뒤덮었습니다. 정체를 아시나요??,2023-03-28T08:14:46Z,75068,1127,119,"['자산먹보', '생물도감', '한강', '생물', '괴생명체', '괴물', '벌레', '다흑', '낚시', '물고기', '지렁이']"
adtIgnZAgBI,UCwl9OALh8IMwSv_kFdHlMDA,압도적인 귀여움!! 페럿은 대체 얼마일까??,2023-03-24T08:01:59Z,78492,1050,74,"['애니멀', '페럿', '페릿', '족제비', '행복', '다흑', '대체', '얼마일까', '얼마', '금액', '비용', '반려동물', '동물']"
nwJNIQccWU0,UCwl9OALh8IMwSv_kFdHlMDA,귀여움 한도초과!!! 아기왈라비가 밖으로 나왔습니다ㅋㅋㅋㅋ심장터지는 귀여움을 아시나요??,2023-03-22T07:44:03Z,77366,1141,50,"['왈라비', '홍대', '미어캣', '동물', '귀여운', '귀여움', '다흑', '반려동물', '캥거루', '카페']"
FADimAXAxEE,UCwl9OALh8IMwSv_kFdHlMDA,진짜 개복치랑 고래상어를 잡아넣었네요ㅋㅋㅋㅋㅋ그냥 하나하나 감탄밖에 안나옵니다.,2023-03-20T10:30:11Z,71894,962,81,"['개복치', '황제', '펭귄', '고래', '상어', '고래상어', '아기상어', '다흑', '동요', '물고기', '아쿠아리움', '일본', '오사카']"
UC9f6Rccwxg,UCwl9OALh8IMwSv_kFdHlMDA,가격대박...불개미는 대체 얼마일까??,2023-03-18T08:27:24Z,68076,730,87,"['불개미', '개미', '카지노', '최민식', '최무식', '드라마', '대체', '얼마', '얼마일까', '유튜브', '다흑']"
jglx0Vo01Yc,UCwl9OALh8IMwSv_kFdHlMDA,천연기념물 한국하늘다람쥐가 구조되었습니다ㄷㄷ 평생 보기힘들다는데...,2023-03-18T06:12:55Z,38235,727,52,"['하늘다람쥐', '안아줘요', '촉법', '다람쥐', '햄스터', '구조', '동물', '야생동물', '대박']"
r2GQSAIZ0vM,UCwl9OALh8IMwSv_kFdHlMDA,반려코코넛크랩 1억원어치 이상이 도착했습니다ㅋㅋㅋ 핸들만한 코코넛크랩들이 드글드글하네요,2023-03-16T09:08:01Z,162216,1327,242,"['게', '코코넛', '크랩', '갑각류', '해수', '먹방', '음식', '다흑', '수입', '코코넛크랩', '수빙수', '오키나와', '생물도감']"
on_b6hAbOV8,UCwl9OALh8IMwSv_kFdHlMDA,그냥 드래곤 그 자체!!!! 끝판왕이 여기서 1400만원씩에 분양되네요... 대박이라는 말밖에 안나옵니다.,2023-03-15T07:57:55Z,69011,865,109,"['드래곤', '스마우그', '다흑', '용', '용도마뱀', '파충류', '일본', '여행', '오사카', '오브리더', '생물', '유튜브', '동영상', '대박']"
HJGl98b3FXE,UCwl9OALh8IMwSv_kFdHlMDA,유럽에서 강도를 만났습니다... 오히려 강도한테 욕까지 먹었습니다,2023-03-14T08:01:50Z,51377,1210,229,"['유럽', '독일', '강도', '다흑', '외국', '해외', '여행', '파충류', '생물인', '유튜브', '영상', '인기']"
FHxJjFlvE7M,UCwl9OALh8IMwSv_kFdHlMDA,얘가 합법이라고..? 바위너구리는 대체 얼마일까???,2023-03-11T06:51:25Z,231442,2828,200,"['바위너구리', '바위', '너구리', '다흑', '동물', '반려동물', '대체', '돈은', '얼마일까']"
qD9tgN3khZI,UCwl9OALh8IMwSv_kFdHlMDA,수명빼고 완벽한 래트는 대체 얼마일까??,2023-03-09T07:57:21Z,359075,3467,380,"['대체', '얼마', '돈', '비용', '가격', '얼마일까', '다흑', '래트', '레트', 'rat', '햄스터', '애니멀', '생물', '반려동물', '동물', '쥐', '꼬리', 'mouse']"
zAA7KxVhWAA,UCwl9OALh8IMwSv_kFdHlMDA,심쿵사!!  하늘다람쥐는  대체 얼마일까??,2023-03-06T07:40:12Z,416721,3787,323,"['다람쥐', '하늘', '고양이', '캣', '천적', '안타깝다', '하늘다람쥐', '햄스터', '비용', '돈', '얼마일까', '대체', '유튜브', '인기', '동영상']"
Foyd_NWH31I,UCwl9OALh8IMwSv_kFdHlMDA,끝판왕 블랙나이트는 대체 얼마일까??,2023-03-05T08:28:53Z,88113,1035,83,"['얼마', '얼마일까', '가격', '비용', '돈', '파충류', '블랙', '드래곤', '블랙나이트', '투슬리스', '길들이기', '드래곤길들이기', '다흑', '유튜브', '인기']"
Ggzp51VSeds,UCwl9OALh8IMwSv_kFdHlMDA,업로드하기 무서운데....일본 강아지와 고양이는 대체 얼마일까??  ㅎㄷㄷ한 펫샵 분양가격,2023-03-02T07:52:31Z,53347,725,140,"['오브리더', '일본', '강아지', '고양이', '애니멀', '냥이', '길고양이', '길냥이', '스코티쉬폴드', '댕댕이', '멍멍이', '개', '반려견', '대체', '얼마일까', '새끼']"
0twR2ALi-Ig,UCwl9OALh8IMwSv_kFdHlMDA,큰일났습니다!!썸네일 전부 문어입니다.2만마리의 문어들이 쏟아져나왔는데 어쩌죠ㅋㅋㅋㅋ,2023-02-28T07:09:25Z,175210,1896,143,"['문어', '백그라운드tv', '백그라운드', '해수인', '해수어', '물고기', '바다', '두족류', '오징어', '돌문어', '남해', '서해', '다흑', '유튜브', '번식', '알']"
Ew2gATTpk9k,UCwl9OALh8IMwSv_kFdHlMDA,나는 인공포육으로 키워진 피그미다람쥐다. - 갑자기 동물 수십마리를 데리고온 여성분,2023-02-26T04:15:11Z,121922,1832,100,"['애니멀', '애니멀바', 'sbs', '피그미다람쥐', '다람쥐', '피그미', '햄스터', '쥐', '동물', '반려동물', '다흑', '얼마일까', '얼마', '돈', '금액', '분양', '유튜브']"
szc-ezpbQVQ,UCwl9OALh8IMwSv_kFdHlMDA,부엉이샵 뒷공간을 따라갔더니....그냥 미쳤습니다...피그미팔콘이 분양되고있었네요!!!,2023-02-24T07:13:20Z,142603,1835,194,"['일본', '오사카', '동물', '매', '부엉이', '조류', '새', '반려동물', '카페', '도쿄', '다흑', '유튜브', '영상', '동영상', '여행']"
